"","X","Quality","Day","Month","Year","Hr","Min","Outlier","logger_type","date","time_gmt0","timestamp_gmt0","X_4326","Y_4326","altitude","hdop","lag1","burst","burst2","tipo","sex","species","age","nuclei","region","birdID","IDorder","X_25830","Y_25830","coords.x1","coords.x2","vel","outliers"
"91","92","1","12","04","2011","16","10","0","argos","2011-04-12","16:10:36","2011-04-12 16:10:36","-3.895833333","38.60527778","0.646","0","11123","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",92,421998.360370543,4273355.81352147,421998.360370543,4273355.81352147,0.375510804031838,"NO"
"92","93","1","12","04","2011","19","25","0","argos","2011-04-12","19:25:48","2011-04-12 19:25:48","-3.802222222","38.62277778","0.858","0","11712","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",93,430166.324818581,4275222.3522078,430166.324818581,4275222.3522078,0.715318086403935,"NO"
"93","94","2","14","04","2011","23","44","0","argos","2011-04-14","23:44:21","2011-04-14 23:44:21","-3.948333333","38.58694444","0.718","0","188313","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",94,417406.003025218,4271367.32881779,417406.003025218,4271367.32881779,0.0707856526463844,"NO"
"94","95","1","15","04","2011","4","14","0","argos","2011-04-15","04:14:24","2011-04-15 04:14:24","-3.96","38.58916667","0.720","0","16203","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",95,416392.464180932,4271624.47750041,416392.464180932,4271624.47750041,0.0645304369820175,"NO"
"95","96","1","17","04","2011","13","2","0","argos","2011-04-17","13:02:57","2011-04-17 13:02:57","-3.961944444","38.56888889","1.006","0","204513","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",96,416199.556287824,4269376.09351109,416199.556287824,4269376.09351109,0.0110341806215833,"NO"
"96","97","3","19","04","2011","23","41","0","argos","2011-04-19","23:41:27","2011-04-19 23:41:27","-3.946111111","38.5875","0.717","0","211110","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",97,417600.183820897,4271426.98156931,417600.183820897,4271426.98156931,0.01176407473535,"NO"
"97","98","3","20","04","2011","6","35","0","argos","2011-04-20","06:35:58","2011-04-20 06:35:58","-3.946944444","38.585","0.719","0","24871","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",98,417524.744869433,4271150.31297594,417524.744869433,4271150.31297594,0.0115297986082247,"NO"
"98","99","1","20","04","2011","8","15","0","argos","2011-04-20","08:15:22","2011-04-20 08:15:22","-3.953611111","38.58444444","0.726","0","5964","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",99,416943.451582822,4271094.67116345,416943.451582822,4271094.67116345,0.0978961025333394,"NO"
"99","100","1","22","04","2011","11","16","0","argos","2011-04-22","11:16:04","2011-04-22 11:16:04","-3.969166667","38.59277778","0.755","0","183642","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",100,415598.339611587,4272033.57498928,415598.339611587,4272033.57498928,0.00893247287358967,"NO"
"100","101","3","22","04","2011","16","27","0","argos","2011-04-22","16:27:23","2011-04-22 16:27:23","-3.957222222","38.58138889","0.752","0","18679","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",101,416625.395478472,4270758.87840598,416625.395478472,4270758.87840598,0.0876326251712567,"NO"
"101","102","1","22","04","2011","18","44","0","argos","2011-04-22","18:44:30","2011-04-22 18:44:30","-3.937222222","38.58638889","0.747","0","8227","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",102,418373.102902309,4271295.7489018,418373.102902309,4271295.7489018,0.22220567337369,"NO"
"102","103","2","22","04","2011","20","24","0","argos","2011-04-22","20:24:34","2011-04-22 20:24:34","-3.945","38.58138889","0.718","0","6004","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",103,417689.97984871,4270747.8565961,417689.97984871,4270747.8565961,0.145827772180818,"NO"
"103","104","2","24","04","2011","23","33","0","argos","2011-04-24","23:33:50","2011-04-24 23:33:50","-3.954444444","38.58388889","0.732","0","184156","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",104,416870.228852862,4271033.77747165,416870.228852862,4271033.77747165,0.0047143655419582,"NO"
"104","105","3","25","04","2011","4","31","0","argos","2011-04-25","04:31:00","2011-04-25 04:31:00","-3.951111111","38.58638889","0.720","0","17830","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",105,417163.432356299,4271308.18271285,417163.432356299,4271308.18271285,0.0225214538083793,"NO"
"105","106","1","27","04","2011","12","56","0","argos","2011-04-27","12:56:13","2011-04-27 12:56:13","-3.9075","38.58944444","0.687","0","203113","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",106,420965.144099545,4271608.81844555,420965.144099545,4271608.81844555,0.018775565498083,"NO"
"106","107","1","02","05","2011","16","3","0","argos","2011-05-02","16:03:05","2011-05-02 16:03:05","-3.979722222","38.59277778","0.791","0","443212","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",107,414679.069722665,4272043.32829591,414679.069722665,4272043.32829591,0.0142168070626101,"NO"
"107","108","1","04","05","2011","22","5","0","argos","2011-05-04","22:05:45","2011-05-04 22:05:45","-3.957222222","38.58805556","0.728","0","194560","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",108,416633.104299115,4271498.65640102,416633.104299115,4271498.65640102,0.0104261707821584,"NO"
"108","109","2","04","05","2011","23","29","0","argos","2011-05-04","23:29:49","2011-05-04 23:29:49","-3.947222222","38.58861111","0.718","0","5044","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",109,417504.683133304,4271551.27505318,417504.683133304,4271551.27505318,0.173075466198832,"NO"
"109","110","2","05","05","2011","4","6","0","argos","2011-05-05","04:06:23","2011-05-05 04:06:23","-3.947777778","38.58611111","0.719","0","16594","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",110,417453.435310969,4271274.35761041,417453.435310969,4271274.35761041,0.0169701487371849,"NO"
"110","111","1","07","05","2011","11","5","0","argos","2011-05-07","11:05:20","2011-05-07 11:05:20","-3.953888889","38.58583333","0.723","0","197937","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",111,416920.857910574,4271249.04279966,416920.857910574,4271249.04279966,0.00269366519245462,"NO"
"111","112","2","07","05","2011","11","20","0","argos","2011-05-07","11:20:23","2011-05-07 11:20:23","-3.955555556","38.58527778","0.729","0","903","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",112,416775.054911001,4271188.90401474,416775.054911001,4271188.90401474,0.174467587814239,"NO"
"112","113","1","07","05","2011","15","27","0","argos","2011-05-07","15:27:03","2011-05-07 15:27:03","-3.909444444","38.58916667","0.686","0","14800","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",113,420795.492638032,4271579.67026141,420795.492638032,4271579.67026141,0.272912866773478,"NO"
"113","114","2","09","05","2011","20","22","0","argos","2011-05-09","20:22:35","2011-05-09 20:22:35","-3.975833333","38.60222222","1.015","0","190532","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",114,415028.884545741,4273087.74400327,415028.884545741,4273087.74400327,0.0312835127116743,"NO"
"114","115","3","09","05","2011","21","49","0","argos","2011-05-09","21:49:15","2011-05-09 21:49:15","-3.958888889","38.5875","0.730","0","5200","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",115,416487.303462615,4271438.52176603,416487.303462615,4271438.52176603,0.423297847153994,"NO"
"115","116","1","09","05","2011","22","2","0","argos","2011-05-09","22:02:31","2011-05-09 22:02:31","-3.950555556","38.5875","0.718","0","796","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",116,417213.095063901,4271430.97798789,417213.095063901,4271430.97798789,0.910703644572301,"NO"
"116","117","2","09","05","2011","23","24","0","argos","2011-05-09","23:24:36","2011-05-09 23:24:36","-3.949166667","38.58777778","0.719","0","4925","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",117,417334.378826975,4271460.55140779,417334.378826975,4271460.55140779,0.0253425187667903,"NO"
"117","118","3","10","05","2011","4","55","0","argos","2011-05-10","04:55:36","2011-05-10 04:55:36","-3.953055556","38.58555556","0.723","0","19860","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",118,416993.118916802,4271217.46621885,416993.118916802,4271217.46621885,0.0210958846054707,"NO"
"118","119","2","12","05","2011","7","47","0","argos","2011-05-12","07:47:40","2011-05-12 07:47:40","-3.955","38.58472222","0.730","0","183124","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",119,416822.801633201,4271126.75218949,416822.801633201,4271126.75218949,0.001053755309593,"NO"
"119","120","1","14","05","2011","19","57","0","argos","2011-05-14","19:57:28","2011-05-14 19:57:28","-3.918611111","38.57722222","0.757","0","216588","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",120,419983.888407255,4270262.18282961,419983.888407255,4270262.18282961,0.0151308988832895,"NO"
"120","121","2","14","05","2011","21","32","0","argos","2011-05-14","21:32:44","2011-05-14 21:32:44","-3.958055556","38.58638889","0.747","0","5716","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",121,416558.5966311,4271314.46822475,416558.5966311,4271314.46822475,0.626777080515237,"NO"
"121","122","2","14","05","2011","23","21","0","argos","2011-05-14","23:21:21","2011-05-14 23:21:21","-3.948055556","38.58666667","0.718","0","6517","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",122,417429.878058302,4271336.25588312,417429.878058302,4271336.25588312,0.133714912651092,"NO"
"122","123","2","15","05","2011","4","0","0","argos","2011-05-15","04:00:43","2011-05-15 04:00:43","-3.954444444","38.58694444","0.721","0","16762","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",123,416873.751852453,4271372.8415777,416873.751852453,4271372.8415777,0.0332475292135002,"NO"
"123","124","3","15","05","2011","4","16","0","argos","2011-05-15","04:16:06","2011-05-15 04:16:06","-3.954166667","38.58583333","0.723","0","923","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",124,416896.664278553,4271249.29407284,416896.664278553,4271249.29407284,0.135989339033803,"NO"
"124","126","1","17","05","2011","15","4","0","argos","2011-05-17","15:04:28","2011-05-17 15:04:28","-3.9425","38.58777778","0.731","0","27406","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",126,417915.009587262,4271454.572574,417915.009587262,4271454.572574,0.00490701291886307,"NO"
"125","127","3","19","05","2011","21","44","0","argos","2011-05-19","21:44:29","2011-05-19 21:44:29","-3.946944444","38.58611111","0.718","0","196801","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",127,417526.015895872,4271273.60905813,417526.015895872,4271273.60905813,0.00217999142717605,"NO"
"126","128","2","19","05","2011","22","56","0","argos","2011-05-19","22:56:39","2011-05-19 22:56:39","-3.949722222","38.58666667","0.719","0","4330","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",128,417284.718167151,4271337.75540747,417284.718167151,4271337.75540747,0.0576491547681193,"NO"
"127","129","1","19","05","2011","23","19","0","argos","2011-05-19","23:19:54","2011-05-19 23:19:54","-3.9275","38.58861111","0.714","0","1395","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",129,419222.361565945,4271533.74602534,419222.361565945,4271533.74602534,1.39507901031499,"NO"
"128","130","2","22","05","2011","7","5","0","argos","2011-05-22","07:05:40","2011-05-22 07:05:40","-3.953333333","38.58277778","0.730","0","200746","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",130,416965.726362185,4270909.47645412,416965.726362185,4270909.47645412,0.0116633955548446,"NO"
"129","131","3","22","05","2011","9","44","0","argos","2011-05-22","09:44:42","2011-05-22 09:44:42","-3.847777778","38.55666667","0.617","0","9542","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",131,426132.926759378,4267921.9124837,426132.926759378,4267921.9124837,1.01034658684462,"NO"
"130","132","2","25","05","2011","3","57","0","argos","2011-05-25","03:57:28","2011-05-25 03:57:28","-3.885277778","38.60694444","0.628","0","238366","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",132,422919.24903466,4273531.84265724,422919.24903466,4273531.84265724,0.0271229565747896,"NO"
"131","133","2","27","05","2011","10","9","0","argos","2011-05-27","10:09:05","2011-05-27 10:09:05","-3.882222222","38.5575","0.607","0","195097","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",133,423132.609516296,4268042.62648906,423132.609516296,4268042.62648906,0.0281569322093562,"NO"
"132","134","1","27","05","2011","11","51","0","argos","2011-05-27","11:51:17","2011-05-27 11:51:17","-3.849444444","38.54444444","0.660","0","6132","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",134,425975.175588154,4266567.01013478,425975.175588154,4266567.01013478,0.522216337844158,"NO"
"133","135","2","27","05","2011","12","35","0","argos","2011-05-27","12:35:20","2011-05-27 12:35:20","-3.860277778","38.55111111","0.618","0","2643","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",135,425038.011205304,4267315.55698435,425038.011205304,4267315.55698435,0.45363702814262,"NO"
"134","136","2","27","05","2011","16","45","0","argos","2011-05-27","16:45:18","2011-05-27 16:45:18","-3.864166667","38.55527778","0.617","0","14998","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",136,424703.485972222,4267781.09159587,424703.485972222,4267781.09159587,0.0382200312664538,"NO"
"135","137","2","29","05","2011","22","19","0","argos","2011-05-29","22:19:57","2011-05-29 22:19:57","-3.900555556","38.5875","0.682","0","192879","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",137,421567.83671423,4271387.09841207,421567.83671423,4271387.09841207,0.0247752952977854,"NO"
"136","138","3","30","05","2011","4","48","0","argos","2011-05-30","04:48:20","2011-05-30 04:48:20","-3.899722222","38.58444444","0.700","0","23303","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",138,421637.094667095,4271047.32310166,421637.094667095,4271047.32310166,0.0148799373093393,"NO"
"137","139","1","01","06","2011","8","6","0","argos","2011-06-01","08:06:46","2011-06-01 08:06:46","-3.890277778","38.60138889","0.628","0","184706","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",139,422477.916195306,4272919.57199312,422477.916195306,4272919.57199312,0.0111115878728591,"NO"
"138","140","1","01","06","2011","15","52","0","argos","2011-06-01","15:52:35","2011-06-01 15:52:35","-3.869722222","38.60388889","0.653","0","27949","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",140,424270.476389677,4273179.83471972,424270.476389677,4273179.83471972,0.0648069945337304,"NO"
"139","141","3","04","06","2011","3","54","0","argos","2011-06-04","03:54:55","2011-06-04 03:54:55","-3.884722222","38.60722222","0.629","0","216140","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",141,422967.91893065,4273562.20069047,422967.91893065,4273562.20069047,0.00628071340284991,"NO"
"140","142","2","06","06","2011","14","58","0","argos","2011-06-06","14:58:18","2011-06-06 14:58:18","-3.893611111","38.54333333","0.624","0","212603","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",142,422125.004917521,4266480.19995279,422125.004917521,4266480.19995279,0.0335458739908821,"NO"
"141","143","1","08","06","2011","21","7","0","argos","2011-06-08","21:07:54","2011-06-08 21:07:54","-3.92","38.6025","0.708","0","194976","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",143,419891.001734152,4273068.37948831,419891.001734152,4273068.37948831,0.0356792998930604,"NO"
"142","144","2","08","06","2011","21","45","0","argos","2011-06-08","21:45:01","2011-06-08 21:45:01","-3.886111111","38.605","0.621","0","2227","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",144,422844.607493209,4273316.77480808,422844.607493209,4273316.77480808,1.33035559068042,"NO"
"143","145","1","09","06","2011","0","45","0","argos","2011-06-09","00:45:07","2011-06-09 00:45:07","-3.874444444","38.59027778","0.625","0","10806","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",145,423844.908732307,4271673.36544963,423844.908732307,4271673.36544963,0.178023639839686,"NO"
"144","146","2","09","06","2011","4","50","0","argos","2011-06-09","04:50:35","2011-06-09 04:50:35","-3.866388889","38.59666667","0.649","0","14728","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",146,424553.164257426,4272375.66776623,424553.164257426,4272375.66776623,0.0677183717991763,"NO"
"145","147","2","11","06","2011","10","50","0","argos","2011-06-11","10:50:27","2011-06-11 10:50:27","-3.878888889","38.6075","0.635","0","194392","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",147,423476.126735658,4273588.14695407,423476.126735658,4273588.14695407,0.00834270326578516,"NO"
"146","148","3","13","06","2011","21","50","0","argos","2011-06-13","21:50:49","2011-06-13 21:50:49","-3.876388889","38.60611111","0.640","0","212422","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",148,423692.331674855,4273431.94600108,423692.331674855,4273431.94600108,0.00125564105212715,"NO"
"147","149","2","13","06","2011","23","10","0","argos","2011-06-13","23:10:29","2011-06-13 23:10:29","-3.878611111","38.60583333","0.636","0","4780","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",149,423498.543221609,4273402.97092925,423498.543221609,4273402.97092925,0.0409836107792571,"NO"
"148","150","1","16","06","2011","9","49","0","argos","2011-06-16","09:49:22","2011-06-16 09:49:22","-3.899444444","38.54166667","0.676","0","211133","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",150,421614.832358688,4266300.21520507,421614.832358688,4266300.21520507,0.0348039609757569,"NO"
"149","151","1","18","06","2011","22","28","0","argos","2011-06-18","22:28:39","2011-06-18 22:28:39","-3.885277778","38.60805556","0.631","0","218357","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",151,422920.437856685,4273655.13982542,422920.437856685,4273655.13982542,0.0342094530829742,"NO"
"150","152","1","18","06","2011","22","57","0","argos","2011-06-18","22:57:04","2011-06-18 22:57:04","-3.883888889","38.60805556","0.632","0","1705","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",152,423041.368100469,4273653.97472575,423041.368100469,4273653.97472575,0.0708885440894229,"NO"
"151","153","2","19","06","2011","4","40","0","argos","2011-06-19","04:40:10","2011-06-19 04:40:10","-3.882777778","38.60583333","0.630","0","20586","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",153,423135.741382257,4273406.45079696,423135.741382257,4273406.45079696,0.0128675636601359,"NO"
"152","154","1","19","06","2011","4","44","0","argos","2011-06-19","04:44:16","2011-06-19 04:44:16","-3.889722222","38.60444444","0.624","0","246","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",154,422529.578133564,4273258.16683822,422529.578133564,4273258.16683822,2.52646506515788,"NO"
"153","155","1","19","06","2011","7","30","0","argos","2011-06-19","07:30:47","2011-06-19 07:30:47","-3.881944444","38.59722222","0.626","0","9991","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",155,423199.124419387,4272450.2093664,423199.124419387,4272450.2093664,0.105016730166937,"NO"
"154","156","3","21","06","2011","10","22","0","argos","2011-06-21","10:22:31","2011-06-21 10:22:31","-3.883055556","38.59888889","0.625","0","183104","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",156,423104.143992663,4272636.08349637,423104.143992663,4272636.08349637,0.00113997660047757,"NO"
"155","157","1","24","06","2011","5","30","0","argos","2011-06-24","05:30:58","2011-06-24 05:30:58","-3.958888889","38.58805556","0.724","0","241707","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",157,416487.9470313,4271500.17043275,416487.9470313,4271500.17043275,0.0277731783112742,"NO"
"156","158","2","24","06","2011","7","10","0","argos","2011-06-24","07:10:03","2011-06-24 07:10:03","-3.944444444","38.58083333","0.718","0","5945","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",158,417737.736288258,4270685.71043017,417737.736288258,4270685.71043017,0.250882958925895,"NO"
"157","159","2","26","06","2011","19","19","0","argos","2011-06-26","19:19:43","2011-06-26 19:19:43","-3.950555556","38.59166667","0.729","0","216580","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",159,417217.880027048,4271893.33954696,417217.880027048,4271893.33954696,0.00607056674197244,"NO"
"158","160","1","26","06","2011","20","54","0","argos","2011-06-26","20:54:05","2011-06-26 20:54:05","-3.947777778","38.58166667","0.721","0","5662","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",160,417448.346916914,4270781.17339202,417448.346916914,4270781.17339202,0.200564053449021,"NO"
"159","161","3","29","06","2011","0","33","0","argos","2011-06-29","00:33:02","2011-06-29 00:33:02","-3.936388889","38.57972222","0.718","0","185937","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",161,418438.14234565,4270555.23189955,418438.14234565,4270555.23189955,0.00546018513209686,"NO"
"160","162","3","29","06","2011","4","36","0","argos","2011-06-29","04:36:01","2011-06-29 04:36:01","-3.9425","38.58194444","0.721","0","14579","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",162,417908.368112424,4270807.26701619,417908.368112424,4270807.26701619,0.0402380410568544,"NO"
"161","163","2","29","06","2011","6","49","0","argos","2011-06-29","06:49:20","2011-06-29 06:49:20","-3.945277778","38.57888889","0.719","0","7999","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",163,417662.930302102,4270470.68933671,417662.930302102,4270470.68933671,0.0520703029956029,"NO"
"162","164","1","01","07","2011","18","59","0","argos","2011-07-01","18:59:43","2011-07-01 18:59:43","-3.944166667","38.58222222","0.720","0","216623","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",164,417763.515479612,4270839.58197812,417763.515479612,4270839.58197812,0.00176508598267212,"NO"
"163","165","2","01","07","2011","21","34","0","argos","2011-07-01","21:34:22","2011-07-01 21:34:22","-3.947222222","38.585","0.719","0","9279","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",165,417500.550968631,4271150.56241797,417500.550968631,4271150.56241797,0.0438855721773858,"NO"
"164","166","2","04","07","2011","3","43","0","argos","2011-07-04","03:43:00","2011-07-04 03:43:00","-3.951666667","38.5825","0.728","0","194918","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",166,417110.574795013,4270877.14697616,417110.574795013,4270877.14697616,0.00244344841436967,"NO"
"165","167","3","04","07","2011","6","27","0","argos","2011-07-04","06:27:30","2011-07-04 06:27:30","-3.946666667","38.5825","0.719","0","9870","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",167,417546.079823237,4270872.64723412,417546.079823237,4270872.64723412,0.0441220011963204,"NO"
"166","168","1","06","07","2011","16","24","0","argos","2011-07-06","16:24:06","2011-07-06 16:24:06","-3.951111111","38.58361111","0.777","0","208596","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",168,417160.240838428,4270999.94189774,417160.240838428,4270999.94189774,0.00194775108312943,"NO"
"167","169","1","06","07","2011","18","36","0","argos","2011-07-06","18:36:43","2011-07-06 18:36:43","-3.956666667","38.5825","0.746","0","7957","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",169,416675.069625043,4270881.67042772,416675.069625043,4270881.67042772,0.0627518046123664,"NO"
"168","170","3","09","07","2011","4","27","0","argos","2011-07-09","04:27:31","2011-07-09 04:27:31","-3.950277778","38.58694444","0.719","0","208248","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",170,417236.650350809,4271369.07903634,417236.650350809,4271369.07903634,0.00357072253436317,"NO"
"169","171","2","09","07","2011","9","59","0","argos","2011-07-09","09:59:45","2011-07-09 09:59:45","-3.944722222","38.58944444","0.722","0","19934","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",171,417723.368244151,4271641.50447083,417723.368244151,4271641.50447083,0.0279795479215877,"NO"
"170","172","1","11","07","2011","18","16","0","argos","2011-07-11","18:16:54","2011-07-11 18:16:54","-3.956944444","38.58111111","0.752","0","202629","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",172,416649.269521555,4270727.80204087,416649.269521555,4270727.80204087,0.00695926609767033,"NO"
"171","173","2","11","07","2011","22","10","0","argos","2011-07-11","22:10:23","2011-07-11 22:10:23","-3.943611111","38.58305556","0.721","0","14009","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",173,417812.854996715,4270931.55761724,417812.854996715,4270931.55761724,0.0843176734307342,"NO"
"172","174","2","11","07","2011","23","20","0","argos","2011-07-11","23:20:26","2011-07-11 23:20:26","-3.940833333","38.58333333","0.727","0","4203","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",174,418055.115961215,4270959.89920763,418055.115961215,4270959.89920763,0.0580193010568919,"NO"
"173","175","1","14","07","2011","5","16","0","argos","2011-07-14","05:16:29","2011-07-14 05:16:29","-3.956388889","38.58277778","0.725","0","194163","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",175,416699.585288626,4270912.24280457,416699.585288626,4270912.24280457,0.00698568293898926,"NO"
"174","176","3","14","07","2011","5","19","0","argos","2011-07-14","05:19:34","2011-07-14 05:19:34","-3.9525","38.57944444","0.735","0","185","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",176,417034.475151262,4270538.83431628,417034.475151262,4270538.83431628,2.69668072341123,"NO"
"175","177","2","16","07","2011","21","56","0","argos","2011-07-16","21:56:41","2011-07-16 21:56:41","-3.948611111","38.58916667","0.720","0","232627","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",177,417384.356454771,4271614.17203301,417384.356454771,4271614.17203301,0.00486109283820773,"NO"
"176","178","2","19","07","2011","4","21","0","argos","2011-07-19","04:21:50","2011-07-19 04:21:50","-3.980555556","38.65111111","0.737","0","195909","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",178,414675.649156152,4278517.20673337,414675.649156152,4278517.20673337,0.0378513383921721,"NO"
"177","179","3","19","07","2011","7","7","0","argos","2011-07-19","07:07:12","2011-07-19 07:07:12","-3.981944444","38.65388889","0.732","0","9922","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",179,414558.090492766,4278826.74453181,414558.090492766,4278826.74453181,0.0333679111558709,"NO"
"178","180","1","19","07","2011","8","44","0","argos","2011-07-19","08:44:08","2011-07-19 08:44:08","-3.9725","38.64444444","0.708","0","5816","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",180,415368.786369199,4277769.95753484,415368.786369199,4277769.95753484,0.228971271138609,"NO"
"179","181","1","19","07","2011","12","38","0","argos","2011-07-19","12:38:48","2011-07-19 12:38:48","-3.935277778","38.6375","0.716","0","14080","0","311","NO_burst_boost","F","BBS","AD","MSUR","CLM","BBS_44751",181,418600.236997233,4276965.6688039,418600.236997233,4276965.6688039,0.236491589125096,"NO"
