"","X","IdNr","GpsNumber","Longtitude","BatteryVoltage","GpsDescription","Temperature","GPSIntervals","VHFTelemetry","Activity","logger_type","Day","year","Month","date","time_gmt0","timestamp_gmt0","X_4326","Y_4326","hdop","altitude","lag1","burst","burst2","tipo","sex","species","age","nuclei","region","birdID","IDorder","X_25830","Y_25830","coords.x1","coords.x2","vel","outliers"
"81","82","960","48536483956","0,562316","384","SAND07","32","3","A","1121","ecotone","18","2019","03","2019-03-18","3:00:00","2019-03-18 13:00:00","0.562316","41.700516","0","0","3600","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",82,796424.068195942,4622660.06839694,796424.068195942,4622660.06839694,0.00270265455778103,"NO"
"82","83","961","48536483956","0,5629","384","SAND07","32","3","A","1121","ecotone","18","2019","03","2019-03-18","4:00:00","2019-03-18 14:00:00","0.5629","41.700016","0","0","3600","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",83,796474.970564848,4622606.55741436,796474.970564848,4622606.55741436,0.0205094216048287,"NO"
"83","84","962","48536483956","0,562","384","SAND07","29","3","A","1121","ecotone","18","2019","03","2019-03-18","5:00:00","2019-03-18 15:00:00","0.562","41.700083","0","0","3600","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",84,796399.760742933,4622610.89554148,796399.760742933,4622610.89554148,0.0209205304971502,"NO"
"84","85","963","48536483956","0,541949","372","SAND07","23","4","A","554","ecotone","18","2019","03","2019-03-18","6:00:00","2019-03-18 16:00:00","0.541949","41.733866","0","0","3600","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",85,794576.511461869,4626293.51889311,794576.511461869,4626293.51889311,1.14114192838857,"NO"
"85","86","964","48536483956","0,541916","372","SAND07","18","4","A","554","ecotone","18","2019","03","2019-03-18","8:00:00","2019-03-18 18:00:00","0.541916","41.734083","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",86,794572.773621563,4626317.503226,794572.773621563,4626317.503226,0.00337089953274689,"NO"
"86","87","965","48536483956","0,562216","372","SAND07","15","4","A","554","ecotone","19","2019","03","2019-03-19","7:00:00","2019-03-19 07:00:00","0.562216","41.700183","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",87,796417.277256015,4622622.74476655,796417.277256015,4622622.74476655,0.0882370106097166,"NO"
"87","88","966","48536483956","0,563466","372","SAND07","25","4","A","554","ecotone","19","2019","03","2019-03-19","8:00:00","2019-03-19 08:00:00","0.563466","41.700033","0","0","3600","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",88,796521.997222368,4622610.39649993,796521.997222368,4622610.39649993,0.0292822795010824,"NO"
"88","89","967","48536483956","0,563833","370","SAND07","31","4","A","1547","ecotone","19","2019","03","2019-03-19","2:00:00","2019-03-19 12:00:00","0.563833","41.699416","0","0","14400","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",89,796555.379208102,4622543.1452871,796555.379208102,4622543.1452871,0.00521356207497831,"NO"
"89","90","968","48536483956","0,563583","370","SAND07","29","4","A","1547","ecotone","19","2019","03","2019-03-19","4:00:00","2019-03-19 14:00:00","0.563583","41.699183","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",90,796535.644893339,4622516.40911679,796535.644893339,4622516.40911679,0.00461470598136994,"NO"
"90","91","969","48536483956","0,564483","370","SAND07","23","4","A","1547","ecotone","19","2019","03","2019-03-19","6:00:00","2019-03-19 16:00:00","0.564483","41.700783","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",91,796603.184836938,4622697.18935751,796603.184836938,4622697.18935751,0.0267997245576239,"NO"
"91","92","970","48536483956","0,557933","370","SAND07","22","4","A","1547","ecotone","19","2019","03","2019-03-19","8:00:00","2019-03-19 18:00:00","0.557933","41.7034","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",92,796046.05232262,4622965.23330621,796046.05232262,4622965.23330621,0.0858573815783131,"NO"
"92","93","971","48536483956","0,557516","383","SAND07","26","4","A","669","ecotone","20","2019","03","2019-03-20","7:00:00","2019-03-20 07:00:00","0.557516","41.70345","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",93,796011.120055453,4622969.35029586,796011.120055453,4622969.35029586,0.000751565932421104,"NO"
"93","94","972","48536483956","0,55765","383","SAND07","28","4","A","669","ecotone","20","2019","03","2019-03-20","8:00:00","2019-03-20 08:00:00","0.55765","41.703616","0","0","3600","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",94,796021.50901564,4622988.24549293,796021.50901564,4622988.24549293,0.00598803309590808,"NO"
"94","95","973","48536483956","0,562916","383","SAND07","30","4","A","669","ecotone","20","2019","03","2019-03-20","0:00:00","2019-03-20 10:00:00","0.562916","41.700933","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",95,796472.084187285,4622708.44356111,796472.084187285,4622708.44356111,0.0736542040750026,"NO"
"95","96","974","48536483956","0,563066","383","SAND07","35","4","A","669","ecotone","20","2019","03","2019-03-20","2:00:00","2019-03-20 12:00:00","0.563066","41.700216","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",96,796487.865791293,4622629.33925694,796487.865791293,4622629.33925694,0.0112016648237232,"NO"
"96","97","975","48536483956","0,562983","371","SAND07","34","4","A","1675","ecotone","20","2019","03","2019-03-20","4:07:00","2019-03-20 14:07:00","0.562983","41.7003","0","0","7620","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",97,796480.57182511,4622638.38115879,796480.57182511,4622638.38115879,0.00152435895147231,"NO"
"97","98","976","48536483956","0,56515","371","SAND07","28","4","A","1675","ecotone","20","2019","03","2019-03-20","6:00:00","2019-03-20 16:00:00","0.56515","41.699599","0","0","6780","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",98,796664.144178513,4622568.00905376,796664.144178513,4622568.00905376,0.0289925796869136,"NO"
"98","99","977","48536483956","0,5562","371","SAND07","22","4","A","1675","ecotone","20","2019","03","2019-03-20","8:00:00","2019-03-20 18:00:00","0.5562","41.703333","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",99,795902.14020599,4622951.82882997,795902.14020599,4622951.82882997,0.118484962812077,"NO"
"99","100","978","48536483956","0,55585","371","SAND07","19","4","A","1675","ecotone","21","2019","03","2019-03-21","7:00:00","2019-03-21 07:00:00","0.55585","41.703383","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",100,795872.783742936,4622956.17702495,795872.783742936,4622956.17702495,0.000634104764049061,"NO"
"100","101","979","48536483956","0,5636","375","SAND07","39","4","A","2031","ecotone","21","2019","03","2019-03-21","2:03:00","2019-03-21 12:03:00","0.5636","41.700383","0","0","18180","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",101,796531.539043577,4622649.72529976,796531.539043577,4622649.72529976,0.0399619083726074,"NO"
"101","102","980","48536483956","0,5637","375","SAND07","36","4","A","2031","ecotone","21","2019","03","2019-03-21","4:00:00","2019-03-21 14:00:00","0.5637","41.700683","0","0","7020","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",102,796538.481181888,4622683.38448837,796538.481181888,4622683.38448837,0.0048949770600908,"NO"
"102","103","981","48536483956","0,5647","375","SAND07","33","4","A","2031","ecotone","21","2019","03","2019-03-21","6:00:00","2019-03-21 16:00:00","0.5647","41.700833","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",103,796621.014159335,4622703.49015828,796621.014159335,4622703.49015828,0.0117965049631713,"NO"
"103","104","982","48536483956","0,556766","375","SAND07","21","4","A","2031","ecotone","21","2019","03","2019-03-21","8:00:00","2019-03-21 18:00:00","0.556766","41.703466","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",104,795948.631858208,4622968.5458195,795948.631858208,4622968.5458195,0.100366553763848,"NO"
"104","105","983","48536483956","0,55675","380","SAND07","21","4","A","709","ecotone","22","2019","03","2019-03-22","7:00:00","2019-03-22 07:00:00","0.55675","41.70355","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",105,795946.914613772,4622977.81878453,795946.914613772,4622977.81878453,0.000201504912600063,"NO"
"105","106","984","48536483956","0,564483","380","SAND07","26","4","A","709","ecotone","22","2019","03","2019-03-22","8:00:00","2019-03-22 08:00:00","0.564483","41.700016","0","0","3600","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",106,796606.714390528,4622612.01554604,796606.714390528,4622612.01554604,0.209502587935214,"NO"
"106","107","985","48536483956","0,5647","380","SAND07","31","4","A","709","ecotone","22","2019","03","2019-03-22","0:00:00","2019-03-22 10:00:00","0.5647","41.700833","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",107,796621.014159335,4622703.49015828,796621.014159335,4622703.49015828,0.0128573214300893,"NO"
"107","108","986","48536483956","0,563383","380","SAND07","37","4","A","709","ecotone","22","2019","03","2019-03-22","2:00:00","2019-03-22 12:00:00","0.563383","41.700366","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",108,796513.55771287,4622647.08931631,796513.55771287,4622647.08931631,0.0168530393337909,"NO"
"108","109","987","48536483956","0,563583","371","SAND07","37","4","A","1486","ecotone","22","2019","03","2019-03-22","4:00:00","2019-03-22 14:00:00","0.563583","41.700616","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",109,796529.052299406,4622675.54086587,796529.052299406,4622675.54086587,0.00449897407081082,"NO"
"109","110","988","48536483956","0,564266","371","SAND07","36","4","A","1486","ecotone","22","2019","03","2019-03-22","6:00:00","2019-03-22 16:00:00","0.564266","41.701033","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",110,796583.975028422,4622724.20300181,796583.975028422,4622724.20300181,0.0101901427608795,"NO"
"110","111","989","48536483956","0,560683","371","SAND07","21","4","A","1486","ecotone","22","2019","03","2019-03-22","8:00:00","2019-03-22 18:00:00","0.560683","41.703133","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",111,796276.133978955,4622945.0538363,796276.133978955,4622945.0538363,0.0526132924024484,"NO"
"111","112","990","48536483956","0,561266","371","SAND07","22","4","A","1486","ecotone","23","2019","03","2019-03-23","7:00:00","2019-03-23 07:00:00","0.561266","41.703216","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",112,796324.269665749,4622956.27947155,796324.269665749,4622956.27947155,0.00105611659133291,"NO"
"112","113","991","48536483956","0,564516","376","SAND07","37","4","A","1674","ecotone","23","2019","03","2019-03-23","2:00:00","2019-03-23 12:00:00","0.564516","41.700016","0","0","18000","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",113,796609.460787677,4622612.12935483,796609.460787677,4622612.12935483,0.0248297339976499,"NO"
"113","114","992","48536483956","0,56445","376","SAND07","40","4","A","1674","ecotone","23","2019","03","2019-03-23","4:00:00","2019-03-23 14:00:00","0.56445","41.699649","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",114,796605.656806523,4622571.14712713,796605.656806523,4622571.14712713,0.00571564953982059,"NO"
"114","115","993","48536483956","0,564066","376","SAND07","35","4","A","1674","ecotone","23","2019","03","2019-03-23","6:00:00","2019-03-23 16:00:00","0.564066","41.699916","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",115,796572.470036991,4622599.47270958,796572.470036991,4622599.47270958,0.00605907708123021,"NO"
"115","116","994","48536483956","0,558133","376","SAND07","26","4","A","1674","ecotone","23","2019","03","2019-03-23","8:00:00","2019-03-23 18:00:00","0.558133","41.7034","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",116,796062.696263947,4622965.92181071,796062.696263947,4622965.92181071,0.0871847029749152,"NO"
"116","117","995","48536483956","0,55815","383","SAND07","27","4","A","487","ecotone","24","2019","03","2019-03-24","7:00:00","2019-03-24 07:00:00","0.55815","41.7035","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",117,796063.65161498,4622977.08512964,796063.65161498,4622977.08512964,0.000239399234572444,"NO"
"117","118","996","48536483956","0,559066","383","SAND07","31","4","A","487","ecotone","24","2019","03","2019-03-24","8:00:00","2019-03-24 08:00:00","0.559066","41.7027","0","0","3600","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",118,796143.556748735,4622891.40063178,796143.556748735,4622891.40063178,0.0325356414567968,"NO"
"118","119","997","48536483956","0,56455","383","SAND07","34","4","A","487","ecotone","24","2019","03","2019-03-24","0:00:00","2019-03-24 10:00:00","0.56455","41.699733","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",119,796613.592719515,4622580.82003265,796613.592719515,4622580.82003265,0.0782359983960321,"NO"
"119","120","998","48536483956","0,564933","383","SAND07","38","4","A","487","ecotone","24","2019","03","2019-03-24","2:00:00","2019-03-24 12:00:00","0.564933","41.697183","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",120,796657.203249962,4622298.96865083,796657.203249962,4622298.96865083,0.039606350395447,"NO"
"120","121","999","48536483956","0,5645","379","SAND07","41","4","A","0","ecotone","24","2019","03","2019-03-24","2:20:00","2019-03-24 12:20:00","0.5645","41.697433","0","0","1200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",121,796620.015224342,4622325.23725685,796620.015224342,4622325.23725685,0.0379101481977522,"NO"
"121","122","1003","48536483956","0,564433","372","SAND07","39","4","A","1025","ecotone","24","2019","03","2019-03-24","4:00:00","2019-03-24 14:00:00","0.564433","41.697566","0","0","6000","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",122,796613.826990667,4622339.77557361,796613.826990667,4622339.77557361,0.00263298358456548,"NO"
"122","123","1004","48536483956","0,564616","372","SAND07","33","4","A","1025","ecotone","24","2019","03","2019-03-24","6:00:00","2019-03-24 16:00:00","0.564616","41.697999","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",123,796627.065055819,4622388.49046202,796627.065055819,4622388.49046202,0.00701035249654899,"NO"
"123","124","1005","48536483956","0,56065","372","SAND07","25","4","A","1025","ecotone","24","2019","03","2019-03-24","8:00:00","2019-03-24 18:00:00","0.56065","41.702766","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",124,796275.074827131,4622904.18554339,796275.074827131,4622904.18554339,0.0867060843536942,"NO"
"124","125","1006","48536483956","0,5601","372","SAND07","22","4","A","1025","ecotone","25","2019","03","2019-03-25","7:00:00","2019-03-25 07:00:00","0.5601","41.70325","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",125,796227.078902127,4622956.03812553,796227.078902127,4622956.03812553,0.00150971567891894,"NO"
"125","126","1007","48536483956","0,56365","375","SAND07","31","4","A","1512","ecotone","25","2019","03","2019-03-25","2:00:00","2019-03-25 12:00:00","0.56365","41.700516","0","0","18000","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",126,796535.088335307,4622664.66707688,796535.088335307,4622664.66707688,0.0235536507667189,"NO"
"126","127","1008","48536483956","0,56365","375","SAND07","35","4","A","1512","ecotone","25","2019","03","2019-03-25","4:00:00","2019-03-25 14:00:00","0.56365","41.700716","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",127,796534.168194163,4622686.8766739,796534.168194163,4622686.8766739,0.00308688369951635,"NO"
"127","128","1009","48536483956","0,564733","375","SAND07","29","4","A","1512","ecotone","25","2019","03","2019-03-25","6:00:00","2019-03-25 16:00:00","0.564733","41.699849","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",128,796628.288971532,4622594.33274548,796628.288971532,4622594.33274548,0.0183303136608897,"NO"
"128","129","1010","48536483956","0,560483","375","SAND07","23","4","A","1512","ecotone","25","2019","03","2019-03-25","8:00:00","2019-03-25 18:00:00","0.560483","41.70335","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",129,796258.492448388,4622968.46224762,796258.492448388,4622968.46224762,0.0730515289330965,"NO"
"129","130","1011","48536483956","0,559916","382","SAND07","24","4","A","738","ecotone","26","2019","03","2019-03-26","7:00:00","2019-03-26 07:00:00","0.559916","41.7036","0","0","46800","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",130,796210.157792947,4622994.27113746,796210.157792947,4622994.27113746,0.00117077822879415,"NO"
"130","131","1012","48536483956","0,564266","382","SAND07","26","4","A","738","ecotone","26","2019","03","2019-03-26","8:00:00","2019-03-26 08:00:00","0.564266","41.699816","0","0","3600","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",131,796589.575036944,4622589.05759632,796589.575036944,4622589.05759632,0.154156489353745,"NO"
"131","132","1013","48536483956","0,563733","382","SAND07","28","4","A","738","ecotone","26","2019","03","2019-03-26","0:00:00","2019-03-26 10:00:00","0.563733","41.7003","0","0","7200","0","762","NO_burst_boost","F","BBS","AD","VEBRO","CAT","BBS_SAND07",132,796542.989657399,4622640.96689422,796542.989657399,4622640.96689422,0.00968586630202895,"NO"
