"","X","Quality","Day","Month","Year","Hr","Min","Outlier","logger_type","date","time_gmt0","timestamp_gmt0","X_4326","Y_4326","altitude","hdop","lag1","burst","burst2","tipo","sex","species","age","nuclei","region","birdID","IDorder","X_25830","Y_25830","coords.x1","coords.x2","vel","outliers"
"319","320","2","08","11","2011","10","10","0","argos","2011-11-08","10:10:08","2011-11-08 10:10:08","-4.165","38.77138889","0.696","0","14855","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",320,398795.267837294,4292052.22378168,398795.267837294,4292052.22378168,0.0563849101744183,"NO"
"320","321","2","10","11","2011","13","22","0","argos","2011-11-10","13:22:09","2011-11-10 13:22:09","-4.176111111","38.78416667","0.713","0","184321","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",321,397848.237126631,4293482.54965393,397848.237126631,4293482.54965393,0.0093067011090955,"NO"
"321","322","1","10","11","2011","15","3","0","argos","2011-11-10","15:03:24","2011-11-10 15:03:24","-4.165833333","38.78527778","0.707","0","6075","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",322,398742.517780882,4293594.42192653,398742.517780882,4293594.42192653,0.148329651181534,"NO"
"322","323","2","10","11","2011","16","3","0","argos","2011-11-10","16:03:30","2011-11-10 16:03:30","-4.165","38.78111111","0.703","0","3606","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",323,398809.008597089,4293131.11613588,398809.008597089,4293131.11613588,0.129762309727785,"NO"
"323","324","1","10","11","2011","21","10","0","argos","2011-11-10","21:10:08","2011-11-10 21:10:08","-4.148333333","38.77777778","0.698","0","18398","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",324,400252.060795568,4292742.90289868,400252.060795568,4292742.90289868,0.0812195834102068,"NO"
"324","325","3","12","11","2011","22","59","0","argos","2011-11-12","22:59:24","2011-11-12 22:59:24","-4.156388889","38.76083333","0.693","0","179356","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",325,399528.541072141,4290871.36561998,399528.541072141,4290871.36561998,0.0111873108279124,"NO"
"325","326","2","13","11","2011","5","45","0","argos","2011-11-13","05:45:09","2011-11-13 05:45:09","-4.156944444","38.76277778","0.693","0","24345","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",326,399482.99919871,4291087.75427472,399482.99919871,4291087.75427472,0.00908277233341957,"NO"
"326","327","1","15","11","2011","6","34","0","argos","2011-11-15","06:34:20","2011-11-15 06:34:20","-4.16","38.76444444","0.695","0","175751","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",327,399219.864965886,4291276.06729897,399219.864965886,4291276.06729897,0.00184109419717723,"NO"
"327","328","2","15","11","2011","10","25","0","argos","2011-11-15","10:25:29","2011-11-15 10:25:29","-4.155833333","38.7675","0.694","0","13869","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",328,399586.156922876,4291610.56619221,399586.156922876,4291610.56619221,0.0357637818796481,"NO"
"328","329","1","15","11","2011","14","10","0","argos","2011-11-15","14:10:49","2011-11-15 14:10:49","-4.187222222","38.76416667","0.716","0","13520","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",329,396854.340898154,4291275.57978582,396854.340898154,4291275.57978582,0.203555808751362,"NO"
"329","330","1","15","11","2011","15","9","0","argos","2011-11-15","15:09:03","2011-11-15 15:09:03","-4.183055556","38.76138889","0.710","0","3494","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",330,397212.365736682,4290962.63570592,397212.365736682,4290962.63570592,0.136056175152312,"NO"
"330","331","2","17","11","2011","16","28","0","argos","2011-11-17","16:28:07","2011-11-17 16:28:07","-4.151666667","38.76222222","0.692","0","177544","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",331,399940.777619829,4291020.31815519,399940.777619829,4291020.31815519,0.015370872505114,"NO"
"331","332","3","17","11","2011","17","4","0","argos","2011-11-17","17:04:38","2011-11-17 17:04:38","-4.147777778","38.76222222","0.692","0","2191","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",332,400278.662364264,4291016.07260232,400278.662364264,4291016.07260232,0.154156668003573,"NO"
"332","333","2","17","11","2011","18","45","0","argos","2011-11-17","18:45:05","2011-11-17 18:45:05","-4.151666667","38.76027778","0.692","0","6027","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",333,399938.061829345,4290804.54088238,399938.061829345,4290804.54088238,0.0665132518636187,"NO"
"333","334","2","17","11","2011","19","48","0","argos","2011-11-17","19:48:43","2011-11-17 19:48:43","-4.165555556","38.76","0.696","0","3818","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",334,398730.90439097,4290788.99494125,398730.90439097,4290788.99494125,0.316118757690206,"NO"
"334","335","2","17","11","2011","21","30","0","argos","2011-11-17","21:30:41","2011-11-17 21:30:41","-4.158611111","38.76","0.694","0","6118","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",335,399334.289332799,4290781.33218914,399334.289332799,4290781.33218914,0.0986163747083821,"NO"
"335","336","1","17","11","2011","22","22","0","argos","2011-11-17","22:22:35","2011-11-17 22:22:35","-4.155","38.76138889","0.692","0","3114","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",336,399649.99478934,4290931.49278624,399649.99478934,4290931.49278624,0.112230212285669,"NO"
"336","337","3","17","11","2011","22","55","0","argos","2011-11-17","22:55:31","2011-11-17 22:55:31","-4.156944444","38.76138889","0.693","0","1976","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",337,399481.050413754,4290933.62709208,399481.050413754,4290933.62709208,0.0854617382851473,"NO"
"337","338","2","20","11","2011","3","32","0","argos","2011-11-20","03:32:08","2011-11-20 03:32:08","-4.158333333","38.77","0.696","0","189397","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",338,399372.473729276,4291890.74211023,399372.473729276,4291890.74211023,0.0050858714920213,"NO"
"338","339","3","20","11","2011","4","30","0","argos","2011-11-20","04:30:04","2011-11-20 04:30:04","-4.158888889","38.76722222","0.695","0","3476","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",339,399320.304971729,4291583.0986034,399320.304971729,4291583.0986034,0.0897427164693824,"NO"
"339","340","2","20","11","2011","6","10","0","argos","2011-11-20","06:10:40","2011-11-20 06:10:40","-4.158888889","38.76638889","0.695","0","6036","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",340,399319.133619371,4291490.62265199,399319.133619371,4291490.62265199,0.0153194251477281,"NO"
"340","341","3","20","11","2011","9","49","0","argos","2011-11-20","09:49:22","2011-11-20 09:49:22","-4.155555556","38.76416667","0.693","0","13122","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",341,399605.617869144,4291240.35658965,399605.617869144,4291240.35658965,0.0289874913310628,"NO"
"341","342","3","20","11","2011","10","32","0","argos","2011-11-20","10:32:06","2011-11-20 10:32:06","-4.161388889","38.76527778","0.696","0","2564","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",342,399100.369323839,4291370.07511931,399100.369323839,4291370.07511931,0.203366440435652,"NO"
"342","343","1","22","11","2011","11","30","0","argos","2011-11-22","11:30:16","2011-11-22 11:30:16","-4.190833333","38.77972222","0.716","0","176290","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",343,396563.069148949,4293005.88678293,396563.069148949,4293005.88678293,0.017124540933169,"NO"
"343","344","2","22","11","2011","14","38","0","argos","2011-11-22","14:38:03","2011-11-22 14:38:03","-4.178888889","38.78055556","0.706","0","11267","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",344,397601.799053666,4293084.92376584,397601.799053666,4293084.92376584,0.0924505260800323,"NO"
"344","345","2","22","11","2011","16","42","0","argos","2011-11-22","16:42:17","2011-11-22 16:42:17","-4.176388889","38.78083333","0.705","0","7454","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",345,397819.351979716,4293112.9524787,397819.351979716,4293112.9524787,0.0294233471265964,"NO"
"345","346","2","22","11","2011","18","22","0","argos","2011-11-22","18:22:38","2011-11-22 18:22:38","-4.164166667","38.7775","0.696","0","6021","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",346,398876.293022047,4292729.46288635,398876.293022047,4292729.46288635,0.186708972776858,"NO"
"346","347","3","24","11","2011","21","17","0","argos","2011-11-24","21:17:16","2011-11-24 21:17:16","-4.158333333","38.76694444","0.695","0","183278","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",347,399368.180650237,4291551.66169369,399368.180650237,4291551.66169369,0.00696418619602569,"NO"
"347","348","3","24","11","2011","21","46","0","argos","2011-11-24","21:46:34","2011-11-24 21:46:34","-4.156111111","38.76805556","0.695","0","1758","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",348,399562.803101904,4291672.52247862,399562.803101904,4291672.52247862,0.130242494253164,"NO"
"348","349","2","24","11","2011","22","9","0","argos","2011-11-24","22:09:59","2011-11-24 22:09:59","-4.161666667","38.76555556","0.696","0","1405","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",349,399076.627068311,4291401.20718219,399076.627068311,4291401.20718219,0.395986977457484,"NO"
"349","350","3","25","11","2011","3","36","0","argos","2011-11-25","03:36:18","2011-11-25 03:36:18","-4.155833333","38.76555556","0.694","0","19579","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",350,399583.430988204,4291394.78866293,399583.430988204,4291394.78866293,0.025885830570522,"NO"
"350","351","1","27","11","2011","4","52","0","argos","2011-11-27","04:52:26","2011-11-27 04:52:26","-4.157777778","38.76861111","0.695","0","177368","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",351,399418.787219296,4291736.00379302,399418.787219296,4291736.00379302,0.00213600220709396,"NO"
"351","352","2","27","11","2011","6","42","0","argos","2011-11-27","06:42:09","2011-11-27 06:42:09","-4.156944444","38.765","0.694","0","6583","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",352,399486.117372327,4291334.35739634,399486.117372327,4291334.35739634,0.0618546104244178,"NO"
"352","353","2","27","11","2011","8","45","0","argos","2011-11-27","08:45:31","2011-11-27 08:45:31","-4.160833333","38.76611111","0.696","0","7402","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",353,399149.809882834,4291461.93853499,399149.809882834,4291461.93853499,0.0485875809932997,"NO"
"353","354","3","27","11","2011","10","24","0","argos","2011-11-27","10:24:28","2011-11-27 10:24:28","-4.158055556","38.765","0.694","0","5937","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",354,399389.582486488,4291335.57864767,399389.582486488,4291335.57864767,0.0456434576831601,"NO"
"354","355","3","27","11","2011","11","26","0","argos","2011-11-27","11:26:41","2011-11-27 11:26:41","-4.156388889","38.76416667","0.694","0","3733","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",355,399533.215957595,4291241.27131175,399533.215957595,4291241.27131175,0.046016817203996,"NO"
"355","356","2","27","11","2011","13","45","0","argos","2011-11-27","13:45:44","2011-11-27 13:45:44","-4.165277778","38.76222222","0.697","0","8343","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",356,398758.18026288,4291035.29071903,398758.18026288,4291035.29071903,0.096109822003933,"NO"
"356","357","2","29","11","2011","15","7","0","argos","2011-11-29","15:07:53","2011-11-29 15:07:53","-4.176388889","38.76888889","0.702","0","177729","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",357,397802.30590256,4291787.45547781,397802.30590256,4291787.45547781,0.00684366993126887,"NO"
"357","358","3","29","11","2011","15","58","0","argos","2011-11-29","15:58:24","2011-11-29 15:58:24","-4.176388889","38.77166667","0.703","0","3031","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",358,397806.26971344,4292095.71072337,397806.26971344,4292095.71072337,0.101675702357861,"NO"
"358","359","2","29","11","2011","17","12","0","argos","2011-11-29","17:12:26","2011-11-29 17:12:26","-4.171944444","38.76722222","0.699","0","4442","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",359,398186.055526733,4291597.54672401,398186.055526733,4291597.54672401,0.140990792149946,"NO"
"359","360","1","29","11","2011","20","45","0","argos","2011-11-29","20:45:31","2011-11-29 20:45:31","-4.146111111","38.77055556","0.000","0","12785","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",360,400435.054381213,4291939.02046133,400435.054381213,4291939.02046133,0.177911367859378,"NO"
"360","361","3","29","11","2011","20","58","0","argos","2011-11-29","20:58:37","2011-11-29 20:58:37","-4.160833333","38.76833333","0.696","0","786","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",361,399152.938769918,4291708.54186577,399152.938769918,4291708.54186577,1.65523101937779,"NO"
"361","362","2","29","11","2011","22","7","0","argos","2011-11-29","22:07:11","2011-11-29 22:07:11","-4.160555556","38.76805556","0.696","0","4114","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",362,399176.68027194,4291677.41111488,399176.68027194,4291677.41111488,0.00951415969907381,"NO"
"362","363","2","02","12","2011","3","8","0","argos","2011-12-02","03:08:09","2011-12-02 03:08:09","-4.162777778","38.77083333","0.697","0","190858","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",363,398987.536696907,4291988.11623664,398987.536696907,4291988.11623664,0.00190584929684127,"NO"
"363","364","3","04","12","2011","7","12","0","argos","2011-12-04","07:12:28","2011-12-04 07:12:28","-4.157222222","38.76722222","0.695","0","187459","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",364,399465.102725977,4291581.26581632,399465.102725977,4291581.26581632,0.00334670200219031,"NO"
"364","365","3","04","12","2011","10","0","0","argos","2011-12-04","10:00:19","2011-12-04 10:00:19","-4.156944444","38.7675","0.695","0","10071","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",365,399489.625502542,4291611.78629341,399489.625502542,4291611.78629341,0.00388719557492465,"NO"
"365","366","2","04","12","2011","15","3","0","argos","2011-12-04","15:03:53","2011-12-04 15:03:53","-4.170833333","38.76333333","0.699","0","18214","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",366,398277.064922617,4291164.75421307,398277.064922617,4291164.75421307,0.0709491787065786,"NO"
"366","367","2","04","12","2011","15","55","0","argos","2011-12-04","15:55:19","2011-12-04 15:55:19","-4.155277778","38.76777778","0.694","0","3086","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",367,399634.811831983,4291640.78226466,399634.811831983,4291640.78226466,0.466076139204693,"NO"
"367","368","1","04","12","2011","16","45","0","argos","2011-12-04","16:45:33","2011-12-04 16:45:33","-4.150555556","38.76555556","0.693","0","3014","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",368,400041.96755236,4291389.00928521,400041.96755236,4291389.00928521,0.158776864119104,"NO"
"368","369","1","04","12","2011","16","50","0","argos","2011-12-04","16:50:01","2011-12-04 16:50:01","-4.143333333","38.77583333","0.699","0","268","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",369,400683.692455058,4292521.68334551,400683.692455058,4292521.68334551,4.8395167696295,"NO"
"369","370","2","06","12","2011","16","23","0","argos","2011-12-06","16:23:14","2011-12-06 16:23:14","-4.146666667","38.77138889","0.694","0","171193","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",370,400387.94982433,4292032.10117774,400387.94982433,4292032.10117774,0.00334108746559182,"NO"
"370","371","1","06","12","2011","17","42","0","argos","2011-12-06","17:42:10","2011-12-06 17:42:10","-4.162222222","38.76888889","0.697","0","4736","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",371,399033.059018272,4291771.72519071,399033.059018272,4291771.72519071,0.291256669693696,"NO"
"371","372","2","06","12","2011","19","51","0","argos","2011-12-06","19:51:02","2011-12-06 19:51:02","-4.159722222","38.76694444","0.696","0","7732","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",372,399247.515392357,4291553.19029548,399247.515392357,4291553.19029548,0.0395945486842008,"NO"
"372","373","1","06","12","2011","20","59","0","argos","2011-12-06","20:59:49","2011-12-06 20:59:49","-4.166388889","38.765","0.697","0","4127","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",373,398665.571187092,4291344.77540592,398665.571187092,4291344.77540592,0.149742974984556,"NO"
"373","374","2","06","12","2011","21","20","0","argos","2011-12-06","21:20:43","2011-12-06 21:20:43","-4.158611111","38.76083333","0.694","0","1254","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",374,399335.460240446,4290873.80804134,399335.460240446,4290873.80804134,0.652492636280758,"NO"
"374","375","1","06","12","2011","23","4","0","argos","2011-12-06","23:04:45","2011-12-06 23:04:45","-4.143888889","38.76194444","0.694","0","6242","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",375,400616.161648408,4290981.0157873,400616.161648408,4290981.0157873,0.205859484924831,"NO"
"375","376","2","09","12","2011","3","34","0","argos","2011-12-09","03:34:20","2011-12-09 03:34:20","-4.162777778","38.77194444","0.697","0","188975","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",376,398989.103904891,4292111.41800507,398989.103904891,4292111.41800507,0.0104838344220533,"NO"
"376","377","2","09","12","2011","4","24","0","argos","2011-12-09","04:24:13","2011-12-09 04:24:13","-4.152222222","38.76694444","0.693","0","2993","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",377,399899.107579715,4291544.95761563,399899.107579715,4291544.95761563,0.358018283505148,"NO"
"377","378","1","11","12","2011","9","56","0","argos","2011-12-11","09:56:15","2011-12-11 09:56:15","-4.136944444","38.75944444","0.700","0","192722","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",378,401216.082162641,4290696.0676219,401216.082162641,4290696.0676219,0.0081300910472778,"NO"
"378","379","3","11","12","2011","10","18","0","argos","2011-12-11","10:18:52","2011-12-11 10:18:52","-4.159722222","38.7675","0.696","0","1357","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",379,399248.296872171,4291614.84167775,399248.296872171,4291614.84167775,1.5991974153314,"NO"
"379","380","2","11","12","2011","11","37","0","argos","2011-12-11","11:37:29","2011-12-11 11:37:29","-4.160833333","38.76527778","0.696","0","4717","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",380,399148.636592951,4291369.46258662,399148.636592951,4291369.46258662,0.0561350931021754,"NO"
"380","381","1","11","12","2011","15","27","0","argos","2011-12-11","15:27:56","2011-12-11 15:27:56","-4.168333333","38.7825","0.703","0","13827","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",381,398521.43799167,4293288.9371918,398521.43799167,4293288.9371918,0.146033167359352,"NO"
"381","382","1","11","12","2011","17","23","0","argos","2011-12-11","17:23:23","2011-12-11 17:23:23","-4.175","38.77916667","0.699","0","6927","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",382,397937.618012105,4292926.44918545,397937.618012105,4292926.44918545,0.0991916316462568,"NO"
"382","383","3","13","12","2011","21","16","0","argos","2011-12-13","21:16:43","2011-12-13 21:16:43","-4.172222222","38.76722222","0.700","0","186800","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",383,398161.922526999,4291597.85589023,398161.922526999,4291597.85589023,0.00721299547383218,"NO"
"383","384","3","14","12","2011","2","43","0","argos","2011-12-14","02:43:19","2011-12-14 02:43:19","-4.1675","38.76638889","0.698","0","19596","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",384,398571.003044747,4291500.13402436,398571.003044747,4291500.13402436,0.0214619878825869,"NO"
"384","385","2","14","12","2011","3","31","0","argos","2011-12-14","03:31:14","2011-12-14 03:31:14","-4.17","38.76361111","0.698","0","2875","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",385,398349.861929277,4291194.6537595,398349.861929277,4291194.6537595,0.131127528517099,"NO"
"385","386","3","16","12","2011","4","1","0","argos","2011-12-16","04:01:51","2011-12-16 04:01:51","-4.176388889","38.77194444","0.703","0","174637","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",386,397806.666096371,4292126.53536789,397806.666096371,4292126.53536789,0.00617643564792971,"NO"
"386","387","2","16","12","2011","4","50","0","argos","2011-12-16","04:50:29","2011-12-16 04:50:29","-4.169722222","38.76972222","0.699","0","2918","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",387,398382.66639442,4291872.5053077,398382.66639442,4291872.5053077,0.21566621359459,"NO"
"387","388","2","16","12","2011","9","18","0","argos","2011-12-16","09:18:31","2011-12-16 09:18:31","-4.181111111","38.7725","0.708","0","16082","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",388,397397.228279156,4292193.47282428,397397.228279156,4292193.47282428,0.0644402178189508,"NO"
"388","389","2","16","12","2011","11","33","0","argos","2011-12-16","11:33:46","2011-12-16 11:33:46","-4.173333333","38.77638889","0.699","0","8115","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",389,398078.43762811,4292616.3351664,398078.43762811,4292616.3351664,0.0987906259440957,"NO"
"389","390","1","18","12","2011","13","25","0","argos","2011-12-18","13:25:37","2011-12-18 13:25:37","-4.198888889","38.77583333","0.716","0","179511","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",390,395857.677183548,4292583.46936901,395857.677183548,4292583.46936901,0.0123724521333682,"NO"
"390","391","2","18","12","2011","14","12","0","argos","2011-12-18","14:12:59","2011-12-18 14:12:59","-4.183611111","38.77361111","0.710","0","2842","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",391,397181.642647822,4292319.58184383,397181.642647822,4292319.58184383,0.474853268779077,"NO"
"391","392","3","18","12","2011","15","8","0","argos","2011-12-18","15:08:48","2011-12-18 15:08:48","-4.178055556","38.77055556","0.702","0","3349","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",392,397659.892934685,4291974.27201078,397659.892934685,4291974.27201078,0.176084544409624,"NO"
"392","393","2","18","12","2011","15","52","0","argos","2011-12-18","15:52:36","2011-12-18 15:52:36","-4.180277778","38.77277778","0.706","0","2628","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",393,397470.019618604,4292223.36423953,397470.019618604,4292223.36423953,0.119135527916566,"NO"
"393","394","2","18","12","2011","17","53","0","argos","2011-12-18","17:53:03","2011-12-18 17:53:03","-4.148888889","38.76888889","0.694","0","7227","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",394,400191.413605452,4291757.09437216,400191.413605452,4291757.09437216,0.381993528588645,"NO"
"394","395","1","18","12","2011","20","13","0","argos","2011-12-18","20:13:00","2011-12-18 20:13:00","-4.161666667","38.76444444","0.696","0","8397","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",395,399075.061563377,4291277.90444424,399075.061563377,4291277.90444424,0.14465965573316,"NO"
"395","396","1","18","12","2011","21","50","0","argos","2011-12-18","21:50:46","2011-12-18 21:50:46","-4.146944444","38.77472222","0.697","0","5866","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",396,400368.456111917,4292402.30864024,400368.456111917,4292402.30864024,0.292110581678316,"NO"
"396","397","2","18","12","2011","21","59","0","argos","2011-12-18","21:59:59","2011-12-18 21:59:59","-4.155277778","38.77138889","0.695","0","553","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",397,399639.872196496,4292041.51293902,399639.872196496,4292041.51293902,1.46755238569891,"NO"
"397","398","3","20","12","2011","23","10","0","argos","2011-12-20","23:10:10","2011-12-20 23:10:10","-4.185555556","38.77638889","0.711","0","177011","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",398,397016.721768498,4292630.02491015,397016.721768498,4292630.02491015,0.0151874291778388,"NO"
"398","399","2","21","12","2011","3","8","0","argos","2011-12-21","03:08:20","2011-12-21 03:08:20","-4.178611111","38.78277778","0.712","0","14290","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",399,397629.105398856,4293331.21706529,397629.105398856,4293331.21706529,0.0651430078940363,"NO"
"399","400","2","23","12","2011","10","50","0","argos","2011-12-23","10:50:01","2011-12-23 10:50:01","-4.162777778","38.76694444","0.697","0","200501","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",400,398982.051762152,4291556.55966978,398982.051762152,4291556.55966978,0.0111298782331149,"NO"
"400","401","3","23","12","2011","14","57","0","argos","2011-12-23","14:57:37","2011-12-23 14:57:37","-4.163888889","38.77055556","0.697","0","14856","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",401,398890.617559069,4291958.51909039,398890.617559069,4291958.51909039,0.0277463548542962,"NO"
"401","402","1","23","12","2011","15","54","0","argos","2011-12-23","15:54:03","2011-12-23 15:54:03","-4.1725","38.78055556","0.701","0","3386","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",402,398156.754392232,4293077.79029416,398156.754392232,4293077.79029416,0.395158907137042,"NO"
"402","403","3","25","12","2011","16","44","0","argos","2011-12-25","16:44:39","2011-12-25 16:44:39","-4.181944444","38.76944444","0.708","0","175836","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",403,397320.453789885,4291855.3266583,397320.453789885,4291855.3266583,0.00842344681410957,"NO"
"403","404","1","25","12","2011","18","21","0","argos","2011-12-25","18:21:57","2011-12-25 18:21:57","-4.183055556","38.77666667","0.708","0","5838","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",404,397234.289676165,4292658.03898437,397234.289676165,4292658.03898437,0.138264011213672,"NO"
"404","405","2","25","12","2011","20","34","0","argos","2011-12-25","20:34:22","2011-12-25 20:34:22","-4.180833333","38.77083333","0.708","0","7945","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",405,397418.97216603,4292008.2078239,397418.97216603,4292008.2078239,0.0850195150481549,"NO"
"405","406","2","25","12","2011","23","7","0","argos","2011-12-25","23:07:09","2011-12-25 23:07:09","-4.175555556","38.77222222","0.703","0","9167","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",406,397879.456374236,4292156.43051132,397879.456374236,4292156.43051132,0.0527652337048317,"NO"
"406","407","3","28","12","2011","3","34","0","argos","2011-12-28","03:34:41","2011-12-28 03:34:41","-4.039166667","38.86944444","0.677","0","188852","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",407,409850.545833623,4302801.91592509,409850.545833623,4302801.91592509,0.0848267156369019,"NO"
"407","408","1","28","12","2011","4","19","0","argos","2011-12-28","04:19:16","2011-12-28 04:19:16","-4.035833333","38.86583333","0.682","0","2675","0","658","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_44752",408,410135.178188661,4302397.89575943,410135.178188661,4302397.89575943,0.184684005459373,"NO"
