"","X","id_datoGPS","id_emisor","Especie","Fecha_D.M.Y","Hora_H.M.S","Fecha_hora","Lat","Lon","KM.H","T_GPS","Bateria","Bat_2","temperatura","logger_type","year","month","day","date","time_gmt0","timestamp_gmt0","X_4326","Y_4326","device_id","speed_km_h","hdop","altitude","lag1","burst","burst2","tipo","sex","species","age","nuclei","region","birdID","IDorder","X_25830","Y_25830","coords.x1","coords.x2","vel","outliers"
"186","190","193","CIP02","PTEALC","13/12/16","08:03:00","13-12-16 8:03","41,550433","0,647917","0,2","30","3,77","","99","pica","2016","12","13","2016-12-13","08:03:00","2016-12-13 08:03:00","0.647917","41.550433","PTS_CIP02","0,2","0","0","3660","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",190,804253.940155556,4606292.19778871,804253.940155556,4606292.19778871,0.0949699036570317,"NO"
"187","191","194","CIP02","PTEALC","13/12/16","09:03:00","13-12-16 9:03","41,550483","0,647883","0,1","8","3,79","","99","pica","2016","12","13","2016-12-13","09:03:00","2016-12-13 09:03:00","0.647883","41.550483","PTS_CIP02","0,1","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",191,804250.869134233,4606297.63022462,804250.869134233,4606297.63022462,0.00173296172487078,"NO"
"188","192","195","CIP02","PTEALC","13/12/16","10:03:00","13-12-16 10:03","41,550883","0,64755","0,9","5","3,78","","99","pica","2016","12","13","2016-12-13","10:03:00","2016-12-13 10:03:00","0.64755","41.550883","PTS_CIP02","0,9","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",192,804221.21262147,4606340.87459102,804221.21262147,4606340.87459102,0.0145616427699272,"NO"
"189","193","196","CIP02","PTEALC","13/12/16","11:03:00","13-12-16 11:03","41,537033","0,64075","0,3","9","3,78","","99","pica","2016","12","13","2016-12-13","11:03:00","2016-12-13 11:03:00","0.64075","41.537033","PTS_CIP02","0,3","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",193,803718.872726479,4604778.90765528,803718.872726479,4604778.90765528,0.455639482275007,"NO"
"190","194","197","CIP02","PTEALC","13/12/16","12:03:00","13-12-16 12:03","41,536317","0,640183","0,2","14","3,79","","99","pica","2016","12","13","2016-12-13","12:03:00","2016-12-13 12:03:00","0.640183","41.536317","PTS_CIP02","0,2","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",194,803674.918872655,4604697.40198342,803674.918872655,4604697.40198342,0.0257156126658098,"NO"
"191","195","198","CIP02","PTEALC","13/12/16","13:04:00","13-12-16 13:04","41,5466","0,656183","0,4","5","3,8","","99","pica","2016","12","13","2016-12-13","13:04:00","2016-12-13 13:04:00","0.656183","41.5466","PTS_CIP02","0,4","0","0","3660","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",195,804961.517386202,4605895.74437818,804961.517386202,4605895.74437818,0.480258520758846,"NO"
"192","196","199","CIP02","PTEALC","13/12/16","14:04:00","13-12-16 14:04","41,547217","0,65615","0,1","10","3,8","","99","pica","2016","12","13","2016-12-13","14:04:00","2016-12-13 14:04:00","0.65615","41.547217","PTS_CIP02","0,1","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",196,804955.860685766,4605964.14402499,804955.860685766,4605964.14402499,0.0190594709361935,"NO"
"193","197","200","CIP02","PTEALC","13/12/16","15:04:00","13-12-16 15:04","41,547","0,656367","0,2","15","3,78","","99","pica","2016","12","13","2016-12-13","15:04:00","2016-12-13 15:04:00","0.656367","41.547","PTS_CIP02","0,2","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",197,804974.984729728,4605940.8139346,804974.984729728,4605940.8139346,0.00837727681178828,"NO"
"194","198","201","CIP02","PTEALC","13/12/16","16:05:00","13-12-16 16:05","41,54775","0,6559","0","33","3,79","","99","pica","2016","12","13","2016-12-13","16:05:00","2016-12-13 16:05:00","0.6559","41.54775","PTS_CIP02","0","0","0","3660","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",198,804932.496742075,4606022.44851334,804932.496742075,4606022.44851334,0.0251378108097295,"NO"
"195","199","202","CIP02","PTEALC","13/12/16","17:05:00","13-12-16 17:05","41,5476","0,655917","9,2","3","3,8","","99","pica","2016","12","13","2016-12-13","17:05:00","2016-12-13 17:05:00","0.655917","41.5476","PTS_CIP02","9,2","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",199,804934.620812054,4606005.85148433,804934.620812054,4606005.85148433,0.00464659680287351,"NO"
"196","200","203","CIP02","PTEALC","13/12/16","18:05:00","13-12-16 18:05","41,5476","0,656117","0,4","5","3,8","","99","pica","2016","12","13","2016-12-13","18:05:00","2016-12-13 18:05:00","0.656117","41.5476","PTS_CIP02","0,4","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",200,804951.305260309,4606006.55855563,804951.305260309,4606006.55855563,0.00463744072332873,"NO"
"197","201","204","CIP02","PTEALC","13/12/16","19:05:00","13-12-16 19:05","41,547633","0,656133","0,4","6","3,8","","99","pica","2016","12","13","2016-12-13","19:05:00","2016-12-13 19:05:00","0.656133","41.547633","PTS_CIP02","0,4","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",201,804952.484710222,4606010.27969133,804952.484710222,4606010.27969133,0.00108402723303165,"NO"
"198","202","205","CIP02","PTEALC","14/12/16","05:02:00","14-12-16 5:02","41,547733","0,656067","0","29","3,75","","99","pica","2016","12","14","2016-12-14","05:02:00","2016-12-14 05:02:00","0.656067","41.547733","PTS_CIP02","0","0","0","35820","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",202,804946.50822881,4606021.1511049,804946.50822881,4606021.1511049,0.000346329924165836,"NO"
"199","203","206","CIP02","PTEALC","14/12/16","06:02:00","14-12-16 6:02","41,547783","0,655933","0,1","6","3,77","","99","pica","2016","12","14","2016-12-14","06:02:00","2016-12-14 06:02:00","0.655933","41.547783","PTS_CIP02","0,1","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",203,804935.094371702,4606026.22974524,804935.094371702,4606026.22974524,0.00346924375635752,"NO"
"200","204","207","CIP02","PTEALC","14/12/16","07:02:00","14-12-16 7:02","41,5477","0,65595","0,2","11","3,77","","99","pica","2016","12","14","2016-12-14","07:02:00","2016-12-14 07:02:00","0.65595","41.5477","PTS_CIP02","0,2","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",204,804936.903145162,4606017.07290066,804936.903145162,4606017.07290066,0.00259199689119975,"NO"
"201","205","208","CIP02","PTEALC","14/12/16","08:03:00","14-12-16 8:03","41,547617","0,656133","0,2","27","3,75","","99","pica","2016","12","14","2016-12-14","08:03:00","2016-12-14 08:03:00","0.656133","41.547617","PTS_CIP02","0,2","0","0","3660","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",205,804952.560010097,4606008.50293093,804952.560010097,4606008.50293093,0.00487540560719984,"NO"
"202","206","209","CIP02","PTEALC","14/12/16","09:03:00","14-12-16 9:03","41,547683","0,6563","0,2","6","3,78","","99","pica","2016","12","14","2016-12-14","09:03:00","2016-12-14 09:03:00","0.6563","41.547683","PTS_CIP02","0,2","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",206,804966.180894724,4606016.42250465,804966.180894724,4606016.42250465,0.00437542138842798,"NO"
"203","207","210","CIP02","PTEALC","14/12/16","10:03:00","14-12-16 10:03","41,54795","0,65545","0,2","5","3,79","","99","pica","2016","12","14","2016-12-14","10:03:00","2016-12-14 10:03:00","0.65545","41.54795","PTS_CIP02","0,2","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",207,804894.015746155,4606043.06725465,804894.015746155,4606043.06725465,0.0213626554494229,"NO"
"204","208","211","CIP02","PTEALC","14/12/16","11:03:00","14-12-16 11:03","41,5477","0,65545","0,2","8","3,79","","99","pica","2016","12","14","2016-12-14","11:03:00","2016-12-14 11:03:00","0.65545","41.5477","PTS_CIP02","0,2","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",208,804895.192090865,4606015.30537542,804895.192090865,4606015.30537542,0.00771640946415057,"NO"
"205","209","212","CIP02","PTEALC","14/12/16","12:03:00","14-12-16 12:03","41,53345","0,650283","0,9","4","3,78","","99","pica","2016","12","14","2016-12-14","12:03:00","2016-12-14 12:03:00","0.650283","41.53345","PTS_CIP02","0,9","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",209,804531.097173857,4604414.62914388,804531.097173857,4604414.62914388,0.455863129434448,"NO"
"206","210","213","CIP02","PTEALC","14/12/16","13:04:00","14-12-16 13:04","41,536933","0,6397","0,2","17","3,79","","99","pica","2016","12","14","2016-12-14","13:04:00","2016-12-14 13:04:00","0.6397","41.536933","PTS_CIP02","0,2","0","0","3660","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",210,803631.733635616,4604764.10706584,803631.733635616,4604764.10706584,0.263555864287006,"NO"
"207","211","214","CIP02","PTEALC","14/12/16","14:04:00","14-12-16 14:04","41,548367","0,654383","0,1","23","3,79","","99","pica","2016","12","14","2016-12-14","14:04:00","2016-12-14 14:04:00","0.654383","41.548367","PTS_CIP02","0,1","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",211,804803.043128768,4606085.60297236,804803.043128768,4606085.60297236,0.490384839014459,"NO"
"208","212","215","CIP02","PTEALC","14/12/16","15:04:00","14-12-16 15:04","41,548467","0,654333","0,7","3","3,81","","99","pica","2016","12","14","2016-12-14","15:04:00","2016-12-14 15:04:00","0.654333","41.548467","PTS_CIP02","0,7","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",212,804798.401668006,4606096.53103515,804798.401668006,4606096.53103515,0.00329711144345269,"NO"
"209","213","216","CIP02","PTEALC","14/12/16","16:04:00","14-12-16 16:04","41,548483","0,653667","0,6","6","3,8","","99","pica","2016","12","14","2016-12-14","16:04:00","2016-12-14 16:04:00","0.653667","41.548483","PTS_CIP02","0,6","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",213,804742.767965823,4606095.95454225,804742.767965823,4606095.95454225,0.0154503440703037,"NO"
"210","214","217","CIP02","PTEALC","14/12/16","17:05:00","14-12-16 17:05","41,54815","0,654133","0","33","3,79","","99","pica","2016","12","14","2016-12-14","17:05:00","2016-12-14 17:05:00","0.654133","41.54815","PTS_CIP02","0","0","0","3660","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",214,804783.208527898,4606060.62224899,804783.208527898,4606060.62224899,0.0146684286763048,"NO"
"211","215","218","CIP02","PTEALC","14/12/16","18:06:00","14-12-16 18:06","41,548367","0,6538","0,2","27","3,78","","99","pica","2016","12","14","2016-12-14","18:06:00","2016-12-14 18:06:00","0.6538","41.548367","PTS_CIP02","0,2","0","0","3660","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",215,804754.408552115,4606083.54294187,804754.408552115,4606083.54294187,0.0100539644901813,"NO"
"212","216","219","CIP02","PTEALC","14/12/16","19:06:00","14-12-16 19:06","41,548417","0,653733","1,3","4","3,79","","99","pica","2016","12","14","2016-12-14","19:06:00","2016-12-14 19:06:00","0.653733","41.548417","PTS_CIP02","1,3","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",216,804748.584169281,4606088.85859339,804748.584169281,4606088.85859339,0.00218978155532738,"NO"
"213","217","220","CIP02","PTEALC","15/12/16","05:01:00","15-12-16 5:01","41,548383","0,6538","0","34","3,77","","99","pica","2016","12","15","2016-12-15","05:01:00","2016-12-15 05:01:00","0.6538","41.548383","PTS_CIP02","0","0","0","35700","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",217,804754.333299326,4606085.31970185,804754.333299326,4606085.31970185,0.000189098860340505,"NO"
"214","218","221","CIP02","PTEALC","15/12/16","06:01:00","15-12-16 6:01","41,548433","0,653717","0,4","6","3,78","","99","pica","2016","12","15","2016-12-15","06:01:00","2016-12-15 06:01:00","0.653717","41.548433","PTS_CIP02","0,4","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",218,804747.174179564,4606090.57882304,804747.174179564,4606090.57882304,0.00246687202046579,"NO"
"215","219","222","CIP02","PTEALC","15/12/16","07:01:00","15-12-16 7:01","41,5484","0,65385","0,9","5","3,78","","99","pica","2016","12","15","2016-12-15","07:01:00","2016-12-15 07:01:00","0.65385","41.5484","PTS_CIP02","0,9","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",219,804758.424402395,4606087.38417143,804758.424402395,4606087.38417143,0.00324771238494241,"NO"
"216","220","223","CIP02","PTEALC","15/12/16","08:02:00","15-12-16 8:02","41,548417","0,653783","0","34","3,76","","99","pica","2016","12","15","2016-12-15","08:02:00","2016-12-15 08:02:00","0.653783","41.548417","PTS_CIP02","0","0","0","3660","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",220,804752.755227329,4606089.03525225,804752.755227329,4606089.03525225,0.00161286838411053,"NO"
"217","221","224","CIP02","PTEALC","15/12/16","09:02:00","15-12-16 9:02","41,548283","0,655667","0,2","5","3,77","","99","pica","2016","12","15","2016-12-15","09:02:00","2016-12-15 09:02:00","0.655667","41.548283","PTS_CIP02","0,2","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",221,804910.551279806,4606080.81315695,804910.551279806,4606080.81315695,0.0438795103735776,"NO"
"218","222","225","CIP02","PTEALC","15/12/16","10:02:00","15-12-16 10:02","41,548067","0,655083","0,3","11","3,77","","99","pica","2016","12","15","2016-12-15","10:02:00","2016-12-15 10:02:00","0.655083","41.548067","PTS_CIP02","0,3","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",222,804862.849476691,4606054.76260319,804862.849476691,4606054.76260319,0.0150934662412889,"NO"
"219","223","226","CIP02","PTEALC","15/12/16","11:03:00","15-12-16 11:03","41,5478","0,654967","0,3","14","3,77","","99","pica","2016","12","15","2016-12-15","11:03:00","2016-12-15 11:03:00","0.654967","41.5478","PTS_CIP02","0,3","0","0","3660","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",223,804854.428740259,4606024.70292723,804854.428740259,4606024.70292723,0.00852686948121666,"NO"
"220","224","227","CIP02","PTEALC","15/12/16","12:03:00","15-12-16 12:03","41,547667","0,654733","0,3","8","3,79","","99","pica","2016","12","15","2016-12-15","12:03:00","2016-12-15 12:03:00","0.654733","41.547667","PTS_CIP02","0,3","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",224,804835.533690397,4606009.10659983,804835.533690397,4606009.10659983,0.00680376957282564,"NO"
"221","225","228","CIP02","PTEALC","15/12/16","13:03:00","15-12-16 13:03","41,547533","0,656583","0,2","20","3,78","","99","pica","2016","12","15","2016-12-15","13:03:00","2016-12-15 13:03:00","0.656583","41.547533","PTS_CIP02","0,2","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",225,804990.49538328,4606000.76599774,804990.49538328,4606000.76599774,0.0430952489108778,"NO"
"222","226","229","CIP02","PTEALC","15/12/16","14:04:00","15-12-16 14:04","41,545767","0,658983","0,2","32","3,76","","99","pica","2016","12","15","2016-12-15","14:04:00","2016-12-15 14:04:00","0.658983","41.545767","PTS_CIP02","0,2","0","0","3660","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",226,805199.026580287,4605813.14497873,805199.026580287,4605813.14497873,0.076621651428927,"NO"
"223","227","230","CIP02","PTEALC","15/12/16","15:04:00","15-12-16 15:04","41,546417","0,65875","0,2","9","3,79","","99","pica","2016","12","15","2016-12-15","15:04:00","2016-12-15 15:04:00","0.65875","41.546417","PTS_CIP02","0,2","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",227,805176.52747788,4605884.50150795,805176.52747788,4605884.50150795,0.0207774346125773,"NO"
"224","228","231","CIP02","PTEALC","15/12/16","16:05:00","15-12-16 16:05","41,550733","0,647767","0,1","18","3,78","","99","pica","2016","12","15","2016-12-15","16:05:00","2016-12-15 16:05:00","0.647767","41.550733","PTS_CIP02","0,1","0","0","3660","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",228,804240.018667742,4606324.98289884,804240.018667742,4606324.98289884,0.282689532276724,"NO"
"225","229","232","CIP02","PTEALC","15/12/16","17:05:00","15-12-16 17:05","41,550883","0,646817","0,2","17","3,77","","99","pica","2016","12","15","2016-12-15","17:05:00","2016-12-15 17:05:00","0.646817","41.550883","PTS_CIP02","0,2","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",229,804160.067298628,4606338.28942034,804160.067298628,4606338.28942034,0.0225079493074931,"NO"
"226","230","233","CIP02","PTEALC","15/12/16","18:05:00","15-12-16 18:05","41,550983","0,64655","0,2","12","3,79","","99","pica","2016","12","15","2016-12-15","18:05:00","2016-12-15 18:05:00","0.64655","41.550983","PTS_CIP02","0,2","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",230,804137.325302582,4606348.45262672,804137.325302582,4606348.45262672,0.00691741726988672,"NO"
"227","231","234","CIP02","PTEALC","15/12/16","19:06:00","15-12-16 19:06","41,550867","0,64675","0","18","3,77","","99","pica","2016","12","15","2016-12-15","19:06:00","2016-12-15 19:06:00","0.64675","41.550867","PTS_CIP02","0","0","0","3660","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",231,804154.55341027,4606336.27638958,804154.55341027,4606336.27638958,0.00576253629113754,"NO"
"228","232","235","CIP02","PTEALC","16/12/16","05:01:00","16-12-16 5:01","41,551017","0,646767","0,3","35","3,73","","99","pica","2016","12","16","2016-12-16","05:01:00","2016-12-16 05:01:00","0.646767","41.551017","PTS_CIP02","0,3","0","0","35700","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",232,804155.267346547,4606352.99345233,804155.267346547,4606352.99345233,0.000468678772701337,"NO"
"229","233","236","CIP02","PTEALC","16/12/16","06:01:00","16-12-16 6:01","41,550917","0,647017","0,4","8","3,76","","99","pica","2016","12","16","2016-12-16","06:01:00","2016-12-16 06:01:00","0.647017","41.550917","PTS_CIP02","0,4","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",233,804176.591256282,4606342.77034832,804176.591256282,4606342.77034832,0.00656702406119849,"NO"
"230","234","237","CIP02","PTEALC","16/12/16","07:01:00","16-12-16 7:01","41,550983","0,6469","0,3","19","3,75","","99","pica","2016","12","16","2016-12-16","07:01:00","2016-12-16 07:01:00","0.6469","41.550983","PTS_CIP02","0,3","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",234,804166.521521615,4606349.68686411,804166.521521615,4606349.68686411,0.00339247159864762,"NO"
"231","235","238","CIP02","PTEALC","16/12/16","08:02:00","16-12-16 8:02","41,550917","0,64705","0,1","21","3,74","","99","pica","2016","12","16","2016-12-16","08:02:00","2016-12-16 08:02:00","0.64705","41.550917","PTS_CIP02","0,1","0","0","3660","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",235,804179.344045574,4606342.88672912,804179.344045574,4606342.88672912,0.003964516552882,"NO"
"232","236","239","CIP02","PTEALC","16/12/16","09:02:00","16-12-16 9:02","41,551083","0,647233","0,2","20","3,75","","99","pica","2016","12","16","2016-12-16","09:02:00","2016-12-16 09:02:00","0.647233","41.551083","PTS_CIP02","0,2","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",236,804193.830133261,4606361.96600632,804193.830133261,4606361.96600632,0.00665245518474783,"NO"
"233","237","240","CIP02","PTEALC","16/12/16","10:03:00","16-12-16 10:03","41,5507","0,648283","0","37","3,74","","99","pica","2016","12","16","2016-12-16","10:03:00","2016-12-16 10:03:00","0.648283","41.5507","PTS_CIP02","0","0","0","3660","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",237,804283.217391401,4606323.13860058,804283.217391401,4606323.13860058,0.0266200175202286,"NO"
"234","238","241","CIP02","PTEALC","16/12/16","11:03:00","16-12-16 11:03","41,550817","0,6479","0","9","3,76","","99","pica","2016","12","16","2016-12-16","11:03:00","2016-12-16 11:03:00","0.6479","41.550817","PTS_CIP02","0","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",238,804250.718819683,4606334.78003642,804250.718819683,4606334.78003642,0.00958642632575116,"NO"
"235","239","242","CIP02","PTEALC","16/12/16","12:03:00","16-12-16 12:03","41,55075","0,647883","0,4","7","3,76","","99","pica","2016","12","16","2016-12-16","12:03:00","2016-12-16 12:03:00","0.647883","41.55075","PTS_CIP02","0,4","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",239,804249.615337852,4606327.27989018,804249.615337852,4606327.27989018,0.00210521749458395,"NO"
"236","240","243","CIP02","PTEALC","16/12/16","13:04:00","16-12-16 13:04","41,550767","0,6478","0,5","8","3,76","","99","pica","2016","12","16","2016-12-16","13:04:00","2016-12-16 13:04:00","0.6478","41.550767","PTS_CIP02","0,5","0","0","3660","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",240,804242.61180891,4606328.87491641,804242.61180891,4606328.87491641,0.00196199491386397,"NO"
"237","241","244","CIP02","PTEALC","16/12/16","14:04:00","16-12-16 14:04","41,549983","0,647417","0,6","13","3,77","","99","pica","2016","12","16","2016-12-16","14:04:00","2016-12-16 14:04:00","0.647417","41.549983","PTS_CIP02","0,6","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",241,804214.3437629,4606240.46279839,804214.3437629,4606240.46279839,0.0257765212884188,"NO"
"238","242","245","CIP02","PTEALC","16/12/16","15:04:00","16-12-16 15:04","41,54565","0,658467","0,2","17","3,77","","99","pica","2016","12","16","2016-12-16","15:04:00","2016-12-16 15:04:00","0.658467","41.54565","PTS_CIP02","0,2","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",242,805156.530428821,4605798.32683141,805156.530428821,4605798.32683141,0.289022191420814,"NO"
"239","243","246","CIP02","PTEALC","16/12/16","16:05:00","16-12-16 16:05","41,547917","0,654117","0","12","3,77","","99","pica","2016","12","16","2016-12-16","16:05:00","2016-12-16 16:05:00","0.654117","41.547917","PTS_CIP02","0","0","0","3660","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",243,804782.969740447,4606034.69164514,804782.969740447,4606034.69164514,0.120748080112756,"NO"
"240","244","247","CIP02","PTEALC","16/12/16","17:05:00","16-12-16 17:05","41,544683","0,657733","0,2","10","3,77","","99","pica","2016","12","16","2016-12-16","17:05:00","2016-12-16 17:05:00","0.657733","41.544683","PTS_CIP02","0,2","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",244,805099.849350928,4605688.34746564,805099.849350928,4605688.34746564,0.130361736482175,"NO"
"241","245","248","CIP02","PTEALC","16/12/16","18:05:00","16-12-16 18:05","41,544983","0,657333","0,1","13","3,77","","99","pica","2016","12","16","2016-12-16","18:05:00","2016-12-16 18:05:00","0.657333","41.544983","PTS_CIP02","0,1","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",245,805065.0666814,4605720.24700532,805065.0666814,4605720.24700532,0.0131062190557999,"NO"
"242","246","249","CIP02","PTEALC","16/12/16","19:05:00","16-12-16 19:05","41,545017","0,65755","0,7","4","3,76","","99","pica","2016","12","16","2016-12-16","19:05:00","2016-12-16 19:05:00","0.65755","41.545017","PTS_CIP02","0,7","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",246,805083.009978426,4605724.79008463,805083.009978426,4605724.79008463,0.00514009912840658,"NO"
"243","247","250","CIP02","PTEALC","17/12/16","05:01:00","17-12-16 5:01","41,541683","0,6644","0,3","25","3,73","","99","pica","2016","12","17","2016-12-17","05:01:00","2016-12-17 05:01:00","0.6644","41.541683","PTS_CIP02","0,3","0","0","35760","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",247,805670.200434243,4605378.80726514,805670.200434243,4605378.80726514,0.019058191293812,"NO"
"244","248","251","CIP02","PTEALC","17/12/16","06:02:00","17-12-16 6:02","41,5416","0,664817","0,3","8","3,74","","99","pica","2016","12","17","2016-12-17","06:02:00","2016-12-17 06:02:00","0.664817","41.5416","PTS_CIP02","0,3","0","0","3660","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",248,805705.382237719,4605371.06799796,805705.382237719,4605371.06799796,0.00983965759181544,"NO"
"245","249","252","CIP02","PTEALC","17/12/16","07:02:00","17-12-16 7:02","41,546233","0,65875","0,1","7","3,75","","99","pica","2016","12","17","2016-12-17","07:02:00","2016-12-17 07:02:00","0.65875","41.546233","PTS_CIP02","0,1","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",249,805177.394025979,4605864.06875896,805177.394025979,4605864.06875896,0.200603164960208,"NO"
"246","250","253","CIP02","PTEALC","17/12/16","08:02:00","17-12-16 8:02","41,545983","0,65895","0,1","14","3,76","","99","pica","2016","12","17","2016-12-17","08:02:00","2016-12-17 08:02:00","0.65895","41.545983","PTS_CIP02","0,1","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",250,805195.256268282,4605837.01448852,805195.256268282,4605837.01448852,0.00900278423609923,"NO"
"247","251","254","CIP02","PTEALC","17/12/16","09:02:00","17-12-16 9:02","41,548367","0,656967","0,1","4","3,76","","99","pica","2016","12","17","2016-12-17","09:02:00","2016-12-17 09:02:00","0.656967","41.548367","PTS_CIP02","0,1","0","0","3600","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",251,805018.603630921,4606094.73750579,805018.603630921,4606094.73750579,0.0867685890687777,"NO"
"248","252","255","CIP02","PTEALC","17/12/16","10:03:00","17-12-16 10:03","41,5471","0,66015","0,2","10","3,77","","99","pica","2016","12","17","2016-12-17","10:03:00","2016-12-17 10:03:00","0.66015","41.5471","PTS_CIP02","0,2","0","0","3660","0","1143","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_CIP02",252,805290.102956971,4605965.3011385,805290.102956971,4605965.3011385,0.0821565403136637,"NO"
