"","X","Quality","Day","Month","Year","Hr","Min","Outlier","logger_type","date","time_gmt0","timestamp_gmt0","X_4326","Y_4326","altitude","hdop","lag1","burst","burst2","tipo","sex","species","age","nuclei","region","birdID","IDorder","X_25830","Y_25830","coords.x1","coords.x2","vel","outliers"
"156","157","1","24","04","2010","0","50","0","argos","2010-04-24","00:50:52","2010-04-24 00:50:52","-3.832222222","39.08916667","0.656","0","4052","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",157,428026.429979263,4327001.17605699,428026.429979263,4327001.17605699,0.296478683411746,"NO"
"157","158","2","24","04","2010","5","22","0","argos","2010-04-24","05:22:37","2010-04-24 05:22:37","-3.845277778","39.09361111","0.657","0","16305","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",158,426901.910283801,4327504.82195073,426901.910283801,4327504.82195073,0.0755644610744061,"NO"
"158","159","2","24","04","2010","5","56","0","argos","2010-04-24","05:56:42","2010-04-24 05:56:42","-3.844166667","39.09305556","0.657","0","2045","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",159,426997.425752717,4327442.27620675,426997.425752717,4327442.27620675,0.0558023902321135,"NO"
"159","160","3","24","04","2010","7","58","0","argos","2010-04-24","07:58:53","2010-04-24 07:58:53","-3.849444444","39.09444444","0.658","0","7331","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",160,426542.443754826,4327600.66174912,426542.443754826,4327600.66174912,0.0657067611569195,"NO"
"160","161","1","26","04","2010","12","26","0","argos","2010-04-26","12:26:34","2010-04-26 12:26:34","-3.824722222","39.06194444","0.662","0","188861","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",161,428647.654202193,4323974.27752968,428647.654202193,4323974.27752968,0.0222022320158318,"NO"
"161","162","1","26","04","2010","12","53","0","argos","2010-04-26","12:53:34","2010-04-26 12:53:34","-3.806111111","39.12","0.664","0","1620","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",162,430315.01077955,4330402.55669281,430315.01077955,4330402.55669281,4.09685239847413,"NO"
"162","163","3","28","04","2010","21","1","0","argos","2010-04-28","21:01:54","2010-04-28 21:01:54","-3.853611111","39.09027778","0.659","0","202100","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",163,426177.772358098,4327141.64225917,426177.772358098,4327141.64225917,0.0260654613145758,"NO"
"163","164","2","28","04","2010","23","7","0","argos","2010-04-28","23:07:33","2010-04-28 23:07:33","-3.85","39.09027778","0.658","0","7539","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",164,426490.074196756,4327138.71446806,426490.074196756,4327138.71446806,0.0414211620949157,"NO"
"164","165","2","03","05","2010","19","2","0","argos","2010-05-03","19:02:59","2010-05-03 19:02:59","-3.849722222","39.09083333","0.658","0","417326","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",165,426514.674005284,4327200.14211288,426514.674005284,4327200.14211288,0.00015855739336891,"NO"
"165","166","1","03","05","2010","21","41","0","argos","2010-05-03","21:41:54","2010-05-03 21:41:54","-3.847777778","39.08","0.656","0","9535","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",166,426671.618857727,4325996.34003506,426671.618857727,4325996.34003506,0.127305972804701,"NO"
"166","167","3","06","05","2010","5","30","0","argos","2010-05-06","05:30:36","2010-05-06 05:30:36","-3.844444444","39.09611111","0.657","0","200922","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",167,426976.555303383,4327781.59025084,426976.555303383,4327781.59025084,0.00901393019532681,"NO"
"167","168","2","06","05","2010","8","11","0","argos","2010-05-06","08:11:47","2010-05-06 08:11:47","-3.834166667","39.09166667","0.656","0","9671","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",168,427860.812012863,4327280.1561896,427860.812012863,4327280.1561896,0.105100940697841,"NO"
"168","169","1","08","05","2010","16","35","0","argos","2010-05-08","16:35:43","2010-05-08 16:35:43","-3.853611111","39.12305556","0.682","0","203036","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",169,426211.958130045,4330779.17788363,426211.958130045,4330779.17788363,0.0190510000795816,"NO"
"169","170","1","08","05","2010","18","40","0","argos","2010-05-08","18:40:53","2010-05-08 18:40:53","-3.845","39.11083333","0.671","0","7510","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",170,426943.711451566,4329415.8433393,426943.711451566,4329415.8433393,0.2060048155192,"NO"
"170","171","3","08","05","2010","20","42","0","argos","2010-05-08","20:42:55","2010-05-08 20:42:55","-3.852777778","39.1025","0.666","0","7322","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",171,426262.573946595,4328497.33198503,426262.573946595,4328497.33198503,0.156152994284466,"NO"
"171","172","1","08","05","2010","22","51","0","argos","2010-05-08","22:51:28","2010-05-08 22:51:28","-3.842777778","39.09666667","0.658","0","7713","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",172,427121.25456183,4327841.90540063,427121.25456183,4327841.90540063,0.140036174570915,"NO"
"172","173","3","26","05","2010","4","54","0","argos","2010-05-26","04:54:28","2010-05-26 04:54:28","-3.848055556","39.09777778","0.660","0","1490580","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",173,426666.005790225,4327969.45850685,426666.005790225,4327969.45850685,0.00031717855549918,"NO"
"173","174","3","30","05","2010","23","44","0","argos","2010-05-30","23:44:15","2010-05-30 23:44:15","-3.979722222","39.16027778","0.677","0","413387","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",174,415355.020112476,4335020.05372164,415355.020112476,4335020.05372164,0.0322421409582384,"NO"
"174","175","1","04","06","2010","19","32","0","argos","2010-06-04","19:32:39","2010-06-04 19:32:39","-3.984722222","39.17222222","0.680","0","416904","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",175,414937.416766346,4336350.29610348,414937.416766346,4336350.29610348,0.00334429075510402,"NO"
"175","176","2","07","06","2010","8","41","0","argos","2010-06-07","08:41:46","2010-06-07 08:41:46","-3.974722222","39.15194444","0.693","0","220147","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",176,415777.077912968,4334090.58850289,415777.077912968,4334090.58850289,0.0109502050168325,"NO"
"176","177","1","07","06","2010","10","5","0","argos","2010-06-07","10:05:05","2010-06-07 10:05:05","-4.033888889","39.19305556","0.692","0","4999","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",177,410716.555941694,4338709.60753221,410716.555941694,4338709.60753221,1.37031703506854,"NO"
"177","178","1","09","06","2010","15","36","0","argos","2010-06-09","15:36:35","2010-06-09 15:36:35","-4.003611111","39.16138889","0.690","0","192690","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",178,413292.415148713,4335165.92304613,413292.415148713,4335165.92304613,0.0227356396370708,"NO"
"178","179","1","09","06","2010","19","11","0","argos","2010-06-09","19:11:00","2010-06-09 19:11:00","-3.989166667","39.14694444","0.682","0","12865","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",179,414522.901348821,4333549.20882352,414522.901348821,4333549.20882352,0.157913403505542,"NO"
"179","180","1","14","06","2010","16","22","1","argos","2010-06-14","16:22:30","2010-06-14 16:22:30","-4.221111111","38.86388889","0.695","0","421890","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",180,394057.838213527,4302380.80292812,394057.838213527,4302380.80292812,0.0883796299048688,"NO"
"180","181","1","14","06","2010","18","51","0","argos","2010-06-14","18:51:47","2010-06-14 18:51:47","-3.9775","39.15416667","0.693","0","8957","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",181,415539.71020693,4334339.78765634,415539.71020693,4334339.78765634,4.29870052886323,"NO"
"181","182","1","17","06","2010","0","32","0","argos","2010-06-17","00:32:36","2010-06-17 00:32:36","-3.990555556","39.15055556","0.682","0","193249","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",182,414407.255075255,4333951.27040122,414407.255075255,4333951.27040122,0.00619532708828775,"NO"
"182","183","1","24","06","2010","10","5","0","argos","2010-06-24","10:05:33","2010-06-24 10:05:33","-4.000555556","39.14944444","0.693","0","639177","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",183,413541.789203449,4333837.44168363,413541.789203449,4333837.44168363,0.00136569050786417,"NO"
"183","184","1","29","06","2010","5","43","0","argos","2010-06-29","05:43:59","2010-06-29 05:43:59","-3.996111111","39.13083333","0.722","0","416306","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",184,413903.174442131,4331767.80760149,413903.174442131,4331767.80760149,0.00504663261046248,"NO"
"184","185","2","29","06","2010","5","58","0","argos","2010-06-29","05:58:34","2010-06-29 05:58:34","-3.936388889","39.12527778","0.663","0","875","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",185,419058.880952298,4331096.32705144,419058.880952298,4331096.32705144,5.93521636644723,"NO"
"185","186","1","29","06","2010","8","11","0","argos","2010-06-29","08:11:29","2010-06-29 08:11:29","-4.015555556","39.13861111","0.802","0","7975","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",186,412232.154840907,4332649.58608431,412232.154840907,4332649.58608431,0.877783364225614,"NO"
"186","187","1","01","07","2010","17","2","0","argos","2010-07-01","17:02:11","2010-07-01 17:02:11","-4.003055556","39.11944444","0.775","0","204642","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",187,413288.969229756,4330510.51251277,413288.969229756,4330510.51251277,0.0116588129804503,"NO"
"187","188","2","01","07","2010","23","33","0","argos","2010-07-01","23:33:25","2010-07-01 23:33:25","-3.977777778","39.16388889","0.675","0","23474","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",188,415527.336790844,4335418.99316663,415527.336790844,4335418.99316663,0.229808875657416,"NO"
"188","189","3","06","07","2010","20","46","1","argos","2010-07-06","20:46:56","2010-07-06 20:46:56","-3.970833333","39.14138889","0.665","0","422011","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",189,416100.580176963,4332915.56118415,416100.580176963,4332915.56118415,0.00608566818926688,"NO"
"189","190","3","08","07","2010","23","39","0","argos","2010-07-08","23:39:12","2010-07-08 23:39:12","-3.978333333","39.15833333","0.681","0","183136","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",190,415472.691227934,4334802.96869667,415472.691227934,4334802.96869667,0.0108613128702633,"NO"
"190","191","1","09","07","2010","5","41","0","argos","2010-07-09","05:41:41","2010-07-09 05:41:41","-3.969166667","39.16583333","0.682","0","21749","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",191,416273.592212901,4335626.79879496,416273.592212901,4335626.79879496,0.0528263341002269,"NO"
"191","192","1","09","07","2010","7","32","0","argos","2010-07-09","07:32:04","2010-07-09 07:32:04","-3.960555556","39.15138889","0.717","0","6623","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",192,417000.549497609,4334015.88100539,417000.549497609,4334015.88100539,0.266809956242008,"NO"
"192","193","1","11","07","2010","10","5","0","argos","2010-07-11","10:05:05","2010-07-11 10:05:05","-3.9975","39.15416667","0.689","0","181981","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",193,413811.587002077,4334358.5956902,413811.587002077,4334358.5956902,0.0176244091912592,"NO"
"193","194","2","11","07","2010","19","44","0","argos","2010-07-11","19:44:39","2010-07-11 19:44:39","-3.978611111","39.13833333","0.672","0","34774","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",194,415424.754985722,4332583.68298266,415424.754985722,4332583.68298266,0.0689709064300609,"NO"
"194","195","3","16","07","2010","8","5","0","argos","2010-07-16","08:05:34","2010-07-16 08:05:34","-4.002222222","39.14527778","0.699","0","390055","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",195,413392.66235675,4333376.62603772,413392.66235675,4333376.62603772,0.00559232649678476,"NO"
"195","196","3","16","07","2010","10","46","0","argos","2010-07-16","10:46:01","2010-07-16 10:46:01","-3.965833333","39.12638889","0.758","0","9627","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",196,416514.976656381,4331246.29778601,416514.976656381,4331246.29778601,0.392587660688819,"NO"
"196","197","1","16","07","2010","12","50","0","argos","2010-07-16","12:50:46","2010-07-16 12:50:46","-4.034166667","39.1325","0.769","0","7485","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",197,410615.955345165,4331989.55332329,410615.955345165,4331989.55332329,0.794237337084089,"NO"
"197","198","3","21","07","2010","9","47","0","argos","2010-07-21","09:47:41","2010-07-21 09:47:41","-3.967777778","39.13638889","0.679","0","421015","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",198,416358.729899952,4332357.85605629,416358.729899952,4332357.85605629,0.0136682992076792,"NO"
"198","199","2","21","07","2010","12","47","0","argos","2010-07-21","12:47:07","2010-07-21 12:47:07","-3.969722222","39.13944444","0.665","0","10766","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",199,416194.298703268,4332698.74534854,416194.298703268,4332698.74534854,0.0351513642554678,"NO"
"199","200","3","23","07","2010","20","47","0","argos","2010-07-23","20:47:58","2010-07-23 20:47:58","-3.973055556","39.16027778","0.687","0","201651","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",200,415931.010883942,4335013.85466144,415931.010883942,4335013.85466144,0.0115547206740021,"NO"
"200","201","1","02","08","2010","19","15","0","argos","2010-08-02","19:15:13","2010-08-02 19:15:13","-3.997777778","39.15444444","0.689","0","858435","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",201,413787.924247332,4334389.68580761,413787.924247332,4334389.68580761,0.00260022950659356,"NO"
"201","202","1","09","08","2010","19","47","0","argos","2010-08-09","19:47:15","2010-08-09 19:47:15","-4.005","39.14277778","0.717","0","606722","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",202,413149.542370671,4333101.83739893,413149.542370671,4333101.83739893,0.00236910128199559,"NO"
"202","203","2","09","08","2010","23","22","0","argos","2010-08-09","23:22:29","2010-08-09 23:22:29","-3.993611111","39.15194444","0.685","0","12914","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",203,414144.910525591,4334108.29138426,414144.910525591,4334108.29138426,0.109603075125317,"NO"
"203","204","2","10","08","2010","0","14","0","argos","2010-08-10","00:14:48","2010-08-10 00:14:48","-3.999722222","39.15472222","0.691","0","3139","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",204,413620.252517003,4334422.36253367,413620.252517003,4334422.36253367,0.194738572901995,"NO"
"204","205","2","10","08","2010","5","14","0","argos","2010-08-10","05:14:04","2010-08-10 05:14:04","-3.997222222","39.14972222","0.690","0","17956","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",205,413830.168034758,4333865.09825399,413830.168034758,4333865.09825399,0.0331619822975731,"NO"
"205","206","3","14","08","2010","21","29","0","argos","2010-08-14","21:29:53","2010-08-14 21:29:53","-3.998888889","39.14972222","0.692","0","404149","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",206,413686.148582713,4333866.68229715,413686.148582713,4333866.68229715,0.000356373037434557,"NO"
"206","207","3","15","08","2010","0","11","0","argos","2010-08-15","00:11:33","2010-08-15 00:11:33","-4.003611111","39.14944444","0.697","0","9700","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",207,413277.752537404,4333840.35747867,413277.752537404,4333840.35747867,0.0421857130337207,"NO"
"207","208","3","17","08","2010","5","41","0","argos","2010-08-17","05:41:14","2010-08-17 05:41:14","-4.002222222","39.15166667","0.695","0","192581","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",208,413400.493115206,4334085.64839124,413400.493115206,4334085.64839124,0.00142425631793195,"NO"
"208","209","3","17","08","2010","5","41","0","argos","2010-08-17","05:41:44","2010-08-17 05:41:44","-4.0025","39.15","0.696","0","30","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",209,413374.447032236,4333900.95077465,413374.447032236,4333900.95077465,6.01693828466188,"NO"
"209","210","3","19","08","2010","19","5","0","argos","2010-08-19","19:05:13","2010-08-19 19:05:13","-3.846111111","39.08972222","0.657","0","221009","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",210,426825.825080692,4327073.92190801,426825.825080692,4327073.92190801,0.0682534307690361,"NO"
"210","211","2","26","08","2010","23","21","0","argos","2010-08-26","23:21:27","2010-08-26 23:21:27","-3.969166667","39.16055556","0.692","0","620174","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",211,416267.334759141,4335041.08539294,416267.334759141,4335041.08539294,0.0213280876804388,"NO"
"211","212","1","29","08","2010","12","35","0","argos","2010-08-29","12:35:05","2010-08-29 12:35:05","-3.966111111","39.10138889","0.784","0","220418","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",212,416461.449851033,4328472.14064906,416461.449851033,4328472.14064906,0.0298150894864318,"NO"
"212","213","1","29","08","2010","16","39","0","argos","2010-08-29","16:39:30","2010-08-29 16:39:30","-3.938055556","39.15583333","0.715","0","14665","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",213,418949.859261496,4334488.77183511,418949.859261496,4334488.77183511,0.443946296801022,"NO"
"213","214","1","29","08","2010","16","45","0","argos","2010-08-29","16:45:36","2010-08-29 16:45:36","-3.917222222","39.19916667","0.760","0","366","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",214,420798.576533641,4339279.38779414,420798.576533641,4339279.38779414,13.9917013966681,"NO"
"214","215","1","31","08","2010","19","19","0","argos","2010-08-31","19:19:06","2010-08-31 19:19:06","-3.971111111","39.16027778","0.691","0","182010","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",215,416099.008213116,4335012.05457649,416099.008213116,4335012.05457649,0.0348765677089792,"NO"
"215","216","2","08","09","2010","5","16","0","argos","2010-09-08","05:16:35","2010-09-08 05:16:35","-3.982777778","39.16","0.679","0","640649","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",216,415090.690251826,4334992.08178444,415090.690251826,4334992.08178444,0.00157420705957842,"NO"
"216","217","2","08","09","2010","8","5","0","argos","2010-09-08","08:05:32","2010-09-08 08:05:32","-3.995833333","39.16027778","0.686","0","10137","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",217,413963.041313347,4335035.20957409,413963.041313347,4335035.20957409,0.111311241333144,"NO"
"217","218","2","08","09","2010","10","9","0","argos","2010-09-08","10:09:50","2010-09-08 10:09:50","-4.003888889","39.17083333","0.686","0","7458","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",218,413280.015419085,4336214.31110163,413280.015419085,4336214.31110163,0.182684842919034,"NO"
"218","219","3","13","09","2010","7","47","0","argos","2010-09-13","07:47:58","2010-09-13 07:47:58","-3.983888889","39.16083333","0.679","0","423488","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",219,414995.694340293,4335085.60317909,414995.694340293,4335085.60317909,0.00484939155003782,"NO"
"219","220","2","17","09","2010","21","27","0","argos","2010-09-17","21:27:59","2010-09-17 21:27:59","-3.982777778","39.15916667","0.679","0","394801","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",220,415089.688434045,4334899.60093381,415089.688434045,4334899.60093381,0.000527866613824258,"NO"
"220","221","2","17","09","2010","23","11","1","argos","2010-09-17","23:11:23","2010-09-17 23:11:23","-3.981666667","39.16027778","0.678","0","6204","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",221,415187.022695205,4335021.86975656,415187.022695205,4335021.86975656,0.0251862356041428,"NO"
"221","222","1","20","09","2010","13","23","0","argos","2010-09-20","13:23:43","2010-09-20 13:23:43","-3.949444444","39.16333333","0.700","0","223940","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",222,417974.525506226,4335331.33678689,417974.525506226,4335331.33678689,0.0125239622586183,"NO"
"222","223","2","23","09","2010","0","3","0","argos","2010-09-23","00:03:07","2010-09-23 00:03:07","-3.986944444","39.15166667","0.679","0","211164","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",223,414720.634554456,4334071.17832296,414720.634554456,4334071.17832296,0.0165244463509773,"NO"
"223","224","1","27","09","2010","12","40","0","argos","2010-09-27","12:40:00","2010-09-27 12:40:00","-3.958055556","39.16055556","0.701","0","391013","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",224,417227.314946238,4335030.88884762,417227.314946238,4335030.88884762,0.00686450681613098,"NO"
"224","225","2","29","09","2010","23","27","0","argos","2010-09-29","23:27:36","2010-09-29 23:27:36","-3.984166667","39.16027778","0.679","0","211656","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",225,414971.026048175,4335024.2099501,414971.026048175,4335024.2099501,0.0106601661330689,"NO"
"225","226","3","30","09","2010","4","49","0","argos","2010-09-30","04:49:30","2010-09-30 04:49:30","-3.981944444","39.16055556","0.678","0","19314","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",226,415163.356802627,4335052.95680618,415163.356802627,4335052.95680618,0.0100681968964417,"NO"
"226","227","2","04","10","2010","18","59","0","argos","2010-10-04","18:59:46","2010-10-04 18:59:46","-3.979722222","39.16111111","0.676","0","396616","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",227,415356.018838671,4335112.53457215,415356.018838671,4335112.53457215,0.000508459061721705,"NO"
"227","228","3","04","10","2010","23","12","0","argos","2010-10-04","23:12:56","2010-10-04 23:12:56","-3.982777778","39.16027778","0.679","0","15190","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",228,415091.0241991,4335022.90910744,415091.0241991,4335022.90910744,0.018414899765673,"NO"
"228","229","1","09","10","2010","16","4","0","argos","2010-10-09","16:04:53","2010-10-09 16:04:53","-3.991388889","39.16861111","0.683","0","406317","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",229,414357.14264474,4335955.81702933,414357.14264474,4335955.81702933,0.00292128493222189,"NO"
"229","230","3","09","10","2010","22","56","0","argos","2010-10-09","22:56:15","2010-10-09 22:56:15","-3.979722222","39.16138889","0.675","0","24682","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",230,415356.351755391,4335143.36189511,415356.351755391,4335143.36189511,0.0521747145499876,"NO"
"230","231","1","11","10","2010","23","47","0","argos","2010-10-11","23:47:41","2010-10-11 23:47:41","-3.971111111","39.15277778","0.709","0","175886","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",231,416090.09946677,4334179.72460828,416090.09946677,4334179.72460828,0.00688618567681297,"NO"
"231","232","2","12","10","2010","0","9","0","argos","2010-10-12","00:09:34","2010-10-12 00:09:34","-3.976388889","39.15944444","0.684","0","1313","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",232,415642.020206072,4334924.46697079,415642.020206072,4334924.46697079,0.661451163632266,"NO"
"232","233","2","12","10","2010","5","47","0","argos","2010-10-12","05:47:01","2010-10-12 05:47:01","-3.988611111","39.15638889","0.681","0","20247","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",233,414582.329165848,4334596.80577695,414582.329165848,4334596.80577695,0.0547803254478312,"NO"
"233","234","3","12","10","2010","7","51","0","argos","2010-10-12","07:51:11","2010-10-12 07:51:11","-3.9875","39.16083333","0.681","0","7450","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",234,414683.701594585,4335088.99302757,414683.701594585,4335088.99302757,0.0674430703335646,"NO"
"234","235","1","14","10","2010","18","21","0","argos","2010-10-14","18:21:56","2010-10-14 18:21:56","-4.026944444","39.14638889","0.753","0","210645","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",235,411257.633024519,4333523.81933989,411257.633024519,4333523.81933989,0.0178814611695672,"NO"
"235","236","2","19","10","2010","8","21","0","argos","2010-10-19","08:21:12","2010-10-19 08:21:12","-3.979444444","39.15833333","0.680","0","395956","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",236,415376.690107904,4334804.0045048,415376.690107904,4334804.0045048,0.0108936322384706,"NO"
"236","237","3","21","10","2010","18","53","0","argos","2010-10-21","18:53:02","2010-10-21 18:53:02","-3.980277778","39.16111111","0.676","0","210710","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",237,415308.020120424,4335113.05307517,415308.020120424,4335113.05307517,0.00150246464240916,"NO"
"237","238","3","21","10","2010","21","26","0","argos","2010-10-21","21:26:52","2010-10-21 21:26:52","-3.979722222","39.16111111","0.676","0","9230","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",238,415356.018838671,4335112.53457215,415356.018838671,4335112.53457215,0.00520003452632528,"NO"
"238","239","3","21","10","2010","23","15","0","argos","2010-10-21","23:15:54","2010-10-21 23:15:54","-3.984444444","39.16055556","0.679","0","6542","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",239,414947.361001642,4335055.29766597,414947.361001642,4335055.29766597,0.0630668944699945,"NO"
"239","240","3","22","10","2010","0","4","0","argos","2010-10-22","00:04:47","2010-10-22 00:04:47","-3.982777778","39.15944444","0.679","0","2933","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",240,415090.022363287,4334930.42714274,415090.022363287,4334930.42714274,0.0646187571761096,"NO"
"240","241","1","26","10","2010","16","22","0","argos","2010-10-26","16:22:33","2010-10-26 16:22:33","-3.980833333","39.14472222","0.669","0","404266","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",241,415240.360813673,4333294.77665233,415240.360813673,4333294.77665233,0.00406302030654452,"NO"
"241","242","3","28","10","2010","21","46","0","argos","2010-10-28","21:46:02","2010-10-28 21:46:02","-3.993055556","39.16361111","0.684","0","192209","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",242,414207.087099542,4335402.50374854,414207.087099542,4335402.50374854,0.012212552525491,"NO"
"242","243","1","28","10","2010","23","19","0","argos","2010-10-28","23:19:59","2010-10-28 23:19:59","-4.011666667","39.15666667","0.706","0","5637","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",243,412590.591960218,4334649.59254799,412590.591960218,4334649.59254799,0.316288813545614,"NO"
"243","244","2","31","10","2010","14","54","0","argos","2010-10-31","14:54:21","2010-10-31 14:54:21","-3.980277778","39.15916667","0.678","0","228862","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",244,415305.688461502,4334897.26406675,415305.688461502,4334897.26406675,0.0117281864898827,"NO"
"244","245","2","02","11","2010","18","2","0","argos","2010-11-02","18:02:53","2010-11-02 18:02:53","-3.978888889","39.16138889","0.698","0","184112","0","794","NO_burst_boost","M","BBS","AD","MSUR","CLM","BBS_90070",245,415428.349460064,4335142.58469122,415428.349460064,4335142.58469122,0.00148972154730779,"NO"
