"","X","id_datoGPS","id_emisor","Especie","Fecha_D.M.Y","Hora_H.M.S","Fecha_hora","Lat","Lon","KM.H","T_GPS","Bateria","Bat_2","temperatura","logger_type","year","month","day","date","time_gmt0","timestamp_gmt0","X_4326","Y_4326","device_id","speed_km_h","hdop","altitude","lag1","burst","burst2","tipo","sex","species","age","nuclei","region","birdID","IDorder","X_25830","Y_25830","coords.x1","coords.x2","vel","outliers"
"3491","5038","21317","GUE01","PTEALC","31/5/20","11:03:00","31-5-20 11:03","41,5137","0,697883","1,4","6","3,98","","0","pica","2020","05","31","2020-05-31","11:03:00","2020-05-31 11:03:00","0.697883","41.5137","PTS_GUE01","1,4","0","0","3660","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5038,808596.843623993,4602390.54069939,808596.843623993,4602390.54069939,0.00203415014279152,"NO"
"3492","5039","21318","GUE01","PTEALC","31/5/20","12:03:00","31-5-20 12:03","41,513667","0,6979","0","30","3,96","","0","pica","2020","05","31","2020-05-31","12:03:00","2020-05-31 12:03:00","0.6979","41.513667","PTS_GUE01","0","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5039,808598.419534591,4602386.93690608,808598.419534591,4602386.93690608,0.00109227891843046,"NO"
"3493","5040","21319","GUE01","PTEALC","31/5/20","13:03:00","31-5-20 13:03","41,513717","0,697917","0,4","4","3,97","","0","pica","2020","05","31","2020-05-31","13:03:00","2020-05-31 13:03:00","0.697917","41.513717","PTS_GUE01","0,4","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5040,808599.600615207,4602392.55007764,808599.600615207,4602392.55007764,0.00159291387116841,"NO"
"3494","5041","21320","GUE01","PTEALC","31/5/20","14:04:00","31-5-20 14:04","41,513783","0,697933","0,7","4","3,97","","0","pica","2020","05","31","2020-05-31","14:04:00","2020-05-31 14:04:00","0.697933","41.513783","PTS_GUE01","0,7","0","0","3660","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5041,808600.622114457,4602399.93643831,808600.622114457,4602399.93643831,0.00203678241536001,"NO"
"3495","5042","21321","GUE01","PTEALC","31/5/20","15:04:00","31-5-20 15:04","41,513667","0,69795","0,2","11","3,97","","0","pica","2020","05","31","2020-05-31","15:04:00","2020-05-31 15:04:00","0.69795","41.513667","PTS_GUE01","0,2","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5042,808602.592860756,4602387.11568112,808602.592860756,4602387.11568112,0.00360214934557652,"NO"
"3496","5043","21322","GUE01","PTEALC","31/5/20","16:04:00","31-5-20 16:04","41,513467","0,697683","0,2","6","4,01","","0","pica","2020","05","31","2020-05-31","16:04:00","2020-05-31 16:04:00","0.697683","41.513467","PTS_GUE01","0,2","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5043,808581.258637718,4602363.9514982,808581.258637718,4602363.9514982,0.00874527082022666,"NO"
"3497","5044","21323","GUE01","PTEALC","31/5/20","17:04:00","31-5-20 17:04","41,50925","0,70665","0,1","10","3,99","","0","pica","2020","05","31","2020-05-31","17:04:00","2020-05-31 17:04:00","0.70665","41.50925","PTS_GUE01","0,1","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5044,809349.812595936,4601927.76100209,809349.812595936,4601927.76100209,0.245405884222857,"NO"
"3498","5045","21324","GUE01","PTEALC","31/5/20","18:05:00","31-5-20 18:05","41,508417","0,706333","0,4","23","3,97","","0","pica","2020","05","31","2020-05-31","18:05:00","2020-05-31 18:05:00","0.706333","41.508417","PTS_GUE01","0,4","0","0","3660","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5045,809327.323121299,4601834.12210476,809327.323121299,4601834.12210476,0.0263047558332787,"NO"
"3499","5046","21325","GUE01","PTEALC","31/5/20","19:05:00","31-5-20 19:05","41,508283","0,706883","0,4","6","3,97","","0","pica","2020","05","31","2020-05-31","19:05:00","2020-05-31 19:05:00","0.706883","41.508283","PTS_GUE01","0,4","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5046,809373.872412187,4601821.2128081,809373.872412187,4601821.2128081,0.0134146553042508,"NO"
"3500","5047","21326","GUE01","PTEALC","1/6/20","05:02:00","1-6-20 5:02","41,508333","0,706933","0","26","3,85","","0","pica","2020","06","01","2020-06-01","05:02:00","2020-06-01 05:02:00","0.706933","41.508333","PTS_GUE01","0","0","0","35820","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5047,809377.807684258,4601826.94440691,809377.807684258,4601826.94440691,0.000194090731255531,"NO"
"3501","5048","21327","GUE01","PTEALC","1/6/20","06:02:00","1-6-20 6:02","41,50835","0,70685","0,1","7","3,85","","0","pica","2020","06","01","2020-06-01","06:02:00","2020-06-01 06:02:00","0.70685","41.50835","PTS_GUE01","0,1","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5048,809370.798326421,4601828.53473844,809370.798326421,4601828.53473844,0.00199597518413004,"NO"
"3502","5049","21328","GUE01","PTEALC","1/6/20","07:02:00","1-6-20 7:02","41,508667","0,70645","0,6","4","3,86","","0","pica","2020","06","01","2020-06-01","07:02:00","2020-06-01 07:02:00","0.70645","41.508667","PTS_GUE01","0,6","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5049,809335.897625585,4601862.30334952,809335.897625585,4601862.30334952,0.0134860134128441,"NO"
"3503","5050","21329","GUE01","PTEALC","1/6/20","08:02:00","1-6-20 8:02","41,509033","0,7064","0,1","12","3,85","","0","pica","2020","06","01","2020-06-01","08:02:00","2020-06-01 08:02:00","0.7064","41.509033","PTS_GUE01","0,1","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5050,809329.979068097,4601902.7676758,809329.979068097,4601902.7676758,0.0113565336639205,"NO"
"3504","5051","21330","GUE01","PTEALC","1/6/20","09:03:00","1-6-20 9:03","41,511233","0,703817","0,5","12","3,88","","0","pica","2020","06","01","2020-06-01","09:03:00","2020-06-01 09:03:00","0.703817","41.511233","PTS_GUE01","0,5","0","0","3660","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5051,809103.887952212,4602137.81953487,809103.887952212,4602137.81953487,0.0890846435751515,"NO"
"3505","5052","21331","GUE01","PTEALC","1/6/20","10:03:00","1-6-20 10:03","41,50905","0,7003","0","21","3,89","","0","pica","2020","06","01","2020-06-01","10:03:00","2020-06-01 10:03:00","0.7003","41.50905","PTS_GUE01","0","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5052,808820.715501145,4601882.81326044,808820.715501145,4601882.81326044,0.10582356171523,"NO"
"3506","5053","21332","GUE01","PTEALC","1/6/20","11:03:00","1-6-20 11:03","41,510633","0,704117","0,4","7","3,96","","0","pica","2020","06","01","2020-06-01","11:03:00","2020-06-01 11:03:00","0.704117","41.510633","PTS_GUE01","0,4","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5053,809131.787720636,4602072.26523458,809131.787720636,4602072.26523458,0.101144800578898,"NO"
"3507","5054","21333","GUE01","PTEALC","1/6/20","12:03:00","1-6-20 12:03","41,510667","0,704283","0,5","5","3,98","","0","pica","2020","06","01","2020-06-01","12:03:00","2020-06-01 12:03:00","0.704283","41.510667","PTS_GUE01","0,5","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5054,809145.481817666,4602076.63539673,809145.481817666,4602076.63539673,0.00399181131267396,"NO"
"3508","5055","21334","GUE01","PTEALC","1/6/20","13:04:00","1-6-20 13:04","41,510767","0,704417","0,2","7","4","","0","pica","2020","06","01","2020-06-01","13:04:00","2020-06-01 13:04:00","0.704417","41.510767","PTS_GUE01","0,2","0","0","3660","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5055,809156.190349086,4602088.2201261,809156.190349086,4602088.2201261,0.00430917417494748,"NO"
"3509","5056","21335","GUE01","PTEALC","1/6/20","14:04:00","1-6-20 14:04","41,510717","0,7048","0,1","8","3,98","","0","pica","2020","06","01","2020-06-01","14:04:00","2020-06-01 14:04:00","0.7048","41.510717","PTS_GUE01","0,1","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5056,809188.39777084,4602084.03961733,809188.39777084,4602084.03961733,0.0090190509815817,"NO"
"3510","5057","21336","GUE01","PTEALC","1/6/20","15:04:00","1-6-20 15:04","41,510783","0,704683","0,1","13","3,99","","0","pica","2020","06","01","2020-06-01","15:04:00","2020-06-01 15:04:00","0.704683","41.510783","PTS_GUE01","0,1","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5057,809178.317212644,4602090.9496725,809178.317212644,4602090.9496725,0.00339393487284708,"NO"
"3511","5058","21337","GUE01","PTEALC","1/6/20","16:04:00","1-6-20 16:04","41,51105","0,7045","0,3","6","3,99","","0","pica","2020","06","01","2020-06-01","16:04:00","2020-06-01 16:04:00","0.7045","41.51105","PTS_GUE01","0,3","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5058,809161.769824716,4602119.94395243,809161.769824716,4602119.94395243,0.00927072842717721,"NO"
"3512","5059","21338","GUE01","PTEALC","1/6/20","17:05:00","1-6-20 17:05","41,513733","0,721333","1,2","4","3,99","","0","pica","2020","06","01","2020-06-01","17:05:00","2020-06-01 17:05:00","0.721333","41.513733","PTS_GUE01","1,2","0","0","3660","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5059,810553.977756389,4602478.31657133,810553.977756389,4602478.31657133,0.39267770510052,"NO"
"3513","5060","21339","GUE01","PTEALC","1/6/20","18:05:00","1-6-20 18:05","41,51375","0,72185","0,2","20","3,97","","0","pica","2020","06","01","2020-06-01","18:05:00","2020-06-01 18:05:00","0.72185","41.51375","PTS_GUE01","0,2","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5060,810597.048650902,4602482.06479402,810597.048650902,4602482.06479402,0.012006020682053,"NO"
"3514","5061","21340","GUE01","PTEALC","1/6/20","19:05:00","1-6-20 19:05","41,513883","0,721317","0,8","11","3,96","","0","pica","2020","06","01","2020-06-01","19:05:00","2020-06-01 19:05:00","0.721317","41.513883","PTS_GUE01","0,8","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5061,810551.924206262,4602494.9162188,810551.924206262,4602494.9162188,0.0130293831822622,"NO"
"3515","5062","21341","GUE01","PTEALC","2/6/20","05:02:00","2-6-20 5:02","41,513683","0,720767","0","19","3,86","","0","pica","2020","06","02","2020-06-02","05:02:00","2020-06-02 05:02:00","0.720767","41.513683","PTS_GUE01","0","0","0","35820","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5062,810506.974927299,4602470.72773386,810506.974927299,4602470.72773386,0.00142498253044685,"NO"
"3516","5063","21342","GUE01","PTEALC","2/6/20","06:02:00","2-6-20 6:02","41,513367","0,720917","0,1","6","3,86","","0","pica","2020","06","02","2020-06-02","06:02:00","2020-06-02 06:02:00","0.720917","41.513367","PTS_GUE01","0,1","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5063,810521.00753163,4602436.17618936,810521.00753163,4602436.17618936,0.0103561237218726,"NO"
"3517","5064","21343","GUE01","PTEALC","2/6/20","07:02:00","2-6-20 7:02","41,513367","0,721","0,2","4","3,88","","0","pica","2020","06","02","2020-06-02","07:02:00","2020-06-02 07:02:00","0.721","41.513367","PTS_GUE01","0,2","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5064,810527.935307126,4602436.47481021,810527.935307126,4602436.47481021,0.00192563413352896,"NO"
"3518","5065","21344","GUE01","PTEALC","2/6/20","08:03:00","2-6-20 8:03","41,510767","0,704317","0","29","3,89","","0","pica","2020","06","02","2020-06-02","08:03:00","2020-06-02 08:03:00","0.704317","41.510767","PTS_GUE01","0","0","0","3660","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5065,809147.8433151,4602087.8619555,809147.8433151,4602087.8619555,0.388812125825282,"NO"
"3519","5066","21345","GUE01","PTEALC","2/6/20","09:03:00","2-6-20 9:03","41,51105","0,704117","0,1","7","3,95","","0","pica","2020","06","02","2020-06-02","09:03:00","2020-06-02 09:03:00","0.704117","41.51105","PTS_GUE01","0,1","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5066,809129.800824694,4602118.57217912,809129.800824694,4602118.57217912,0.00989117008462136,"NO"
"3520","5067","21346","GUE01","PTEALC","2/6/20","10:03:00","2-6-20 10:03","41,511033","0,704033","3,8","6","3,96","","0","pica","2020","06","02","2020-06-02","10:03:00","2020-06-02 10:03:00","0.704033","41.511033","PTS_GUE01","3,8","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5067,809122.870346139,4602116.38352615,809122.870346139,4602116.38352615,0.00201828832977437,"NO"
"3521","5068","21347","GUE01","PTEALC","2/6/20","11:03:00","2-6-20 11:03","41,511067","0,704017","0,1","9","3,97","","0","pica","2020","06","02","2020-06-02","11:03:00","2020-06-02 11:03:00","0.704017","41.511067","PTS_GUE01","0,1","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5068,809121.372828867,4602120.1018503,809121.372828867,4602120.1018503,0.00111317756544992,"NO"
"3522","5069","21348","GUE01","PTEALC","2/6/20","12:04:00","2-6-20 12:04","41,511","0,704117","0","32","3,95","","0","pica","2020","06","02","2020-06-02","12:04:00","2020-06-02 12:04:00","0.704117","41.511","PTS_GUE01","0","0","0","3660","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5069,809130.039062483,4602113.01978759,809130.039062483,4602113.01978759,0.00305706813282977,"NO"
"3523","5070","21349","GUE01","PTEALC","2/6/20","14:04:00","2-6-20 14:04","41,510967","0,704167","0,8","5","3,98","","0","pica","2020","06","02","2020-06-02","14:04:00","2020-06-02 14:04:00","0.704167","41.510967","PTS_GUE01","0,8","0","0","7200","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5070,809134.369803254,4602109.53428373,809134.369803254,4602109.53428373,0.000771995746460325,"NO"
"3524","5071","21350","GUE01","PTEALC","2/6/20","15:05:00","2-6-20 15:05","41,510567","0,704617","21","21","3,98","","0","pica","2020","06","02","2020-06-02","15:05:00","2020-06-02 15:05:00","0.704617","41.510567","PTS_GUE01","21","0","0","3660","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5071,809173.83749086,4602066.72692954,809173.83749086,4602066.72692954,0.0159041651649194,"NO"
"3525","5072","21351","GUE01","PTEALC","2/6/20","16:05:00","2-6-20 16:05","41,513617","0,720917","0,1","5","3,98","","0","pica","2020","06","02","2020-06-02","16:05:00","2020-06-02 16:05:00","0.720917","41.513617","PTS_GUE01","0,1","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5072,810519.810863492,4602463.93821814,810519.810863492,4602463.93821814,0.38971415019862,"NO"
"3526","5073","21352","GUE01","PTEALC","2/6/20","17:05:00","2-6-20 17:05","41,513817","0,72155","0,7","10","3,97","","0","pica","2020","06","02","2020-06-02","17:05:00","2020-06-02 17:05:00","0.72155","41.513817","PTS_GUE01","0,7","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5073,810571.687880599,4602488.42544858,810571.687880599,4602488.42544858,0.0159305540312279,"NO"
"3527","5074","21353","GUE01","PTEALC","2/6/20","18:06:00","2-6-20 18:06","41,514417","0,721983","0,2","30","3,94","","0","pica","2020","06","02","2020-06-02","18:06:00","2020-06-02 18:06:00","0.721983","41.514417","PTS_GUE01","0,2","0","0","3660","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5074,810604.956055076,4602556.61253943,810604.956055076,4602556.61253943,0.0207238349460358,"NO"
"3528","5075","21354","GUE01","PTEALC","2/6/20","19:06:00","2-6-20 19:06","41,513633","0,721183","0,2","7","3,95","","0","pica","2020","06","02","2020-06-02","19:06:00","2020-06-02 19:06:00","0.721183","41.513633","PTS_GUE01","0,2","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5075,810541.936453938,4602466.67203854,810541.936453938,4602466.67203854,0.0304975031779301,"NO"
"3529","5076","21355","GUE01","PTEALC","3/6/20","05:01:00","3-6-20 5:01","41,51365","0,720867","0","29","3,82","","0","pica","2020","06","03","2020-06-03","05:01:00","2020-06-03 05:01:00","0.720867","41.51365","PTS_GUE01","0","0","0","35700","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5076,810515.479562424,4602467.42291693,810515.479562424,4602467.42291693,0.000741367042491513,"NO"
"3530","5077","21356","GUE01","PTEALC","3/6/20","06:02:00","3-6-20 6:02","41,5137","0,720817","0,1","6","3,85","","0","pica","2020","06","03","2020-06-03","06:02:00","2020-06-03 06:02:00","0.720817","41.5137","PTS_GUE01","0,1","0","0","3660","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5077,810511.066893981,4602472.79543607,810511.066893981,4602472.79543607,0.0018990388491615,"NO"
"3531","5078","21357","GUE01","PTEALC","3/6/20","07:02:00","3-6-20 7:02","41,52115","0,71775","0,7","5","3,87","","0","pica","2020","06","03","2020-06-03","07:02:00","2020-06-03 07:02:00","0.71775","41.52115","PTS_GUE01","0,7","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5078,810219.441412507,4603289.07425035,810219.441412507,4603289.07425035,0.240713201754173,"NO"
"3532","5079","21358","GUE01","PTEALC","3/6/20","08:02:00","3-6-20 8:02","41,510733","0,704067","0,1","10","3,88","","0","pica","2020","06","03","2020-06-03","08:02:00","2020-06-03 08:02:00","0.704067","41.510733","PTS_GUE01","0,1","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5079,809127.137729257,4602083.19094533,809127.137729257,4602083.19094533,0.451831986126756,"NO"
"3533","5080","21359","GUE01","PTEALC","3/6/20","09:02:00","3-6-20 9:02","41,5112","0,705083","0,4","14","3,91","","0","pica","2020","06","03","2020-06-03","09:02:00","2020-06-03 09:02:00","0.705083","41.5112","PTS_GUE01","0,4","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5080,809209.717920958,4602138.68950661,809209.717920958,4602138.68950661,0.0276302762839,"NO"
"3534","5081","21360","GUE01","PTEALC","3/6/20","10:03:00","3-6-20 10:03","41,510767","0,704433","0","25","3,91","","0","pica","2020","06","03","2020-06-03","10:03:00","2020-06-03 10:03:00","0.704433","41.510767","PTS_GUE01","0","0","0","3660","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5081,809157.525874534,4602088.27743429,809157.525874534,4602088.27743429,0.019820536650889,"NO"
"3535","5082","21361","GUE01","PTEALC","3/6/20","11:03:00","3-6-20 11:03","41,510783","0,70445","0,1","5","3,95","","0","pica","2020","06","03","2020-06-03","11:03:00","2020-06-03 11:03:00","0.70445","41.510783","PTS_GUE01","0,1","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5082,809158.868627735,4602090.11508985,809158.868627735,4602090.11508985,0.000632033726891423,"NO"
"3536","5083","21362","GUE01","PTEALC","3/6/20","12:03:00","3-6-20 12:03","41,510867","0,704467","0,3","5","3,95","","0","pica","2020","06","03","2020-06-03","12:03:00","2020-06-03 12:03:00","0.704467","41.510867","PTS_GUE01","0,3","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5083,809159.887347335,4602099.5039984,809159.887347335,4602099.5039984,0.00262260861671782,"NO"
"3537","5084","21363","GUE01","PTEALC","3/6/20","13:04:00","3-6-20 13:04","41,51065","0,704967","0,4","4","3,97","","0","pica","2020","06","03","2020-06-03","13:04:00","2020-06-03 13:04:00","0.704967","41.51065","PTS_GUE01","0,4","0","0","3660","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5084,809202.65663934,4602077.19764051,809202.65663934,4602077.19764051,0.013175845287602,"NO"
"3538","5085","21364","GUE01","PTEALC","3/6/20","14:04:00","3-6-20 14:04","41,51075","0,704617","0,4","5","3,97","","0","pica","2020","06","03","2020-06-03","14:04:00","2020-06-03 14:04:00","0.704617","41.51075","PTS_GUE01","0,4","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5085,809172.965428793,4602087.0486832,809172.965428793,4602087.0486832,0.00868724222254205,"NO"
"3539","5086","21365","GUE01","PTEALC","3/6/20","15:04:00","3-6-20 15:04","41,503483","0,720317","0,3","6","3,98","","0","pica","2020","06","03","2020-06-03","15:04:00","2020-06-03 15:04:00","0.720317","41.503483","PTS_GUE01","0,3","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5086,810518.226295682,4601336.41876638,810518.226295682,4601336.41876638,0.427800702147812,"NO"
"3540","5087","21366","GUE01","PTEALC","3/6/20","16:04:00","3-6-20 16:04","41,504117","0,7204","0,3","11","3,94","","0","pica","2020","06","03","2020-06-03","16:04:00","2020-06-03 16:04:00","0.7204","41.504117","PTS_GUE01","0,3","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5087,810522.121384929,4601407.12175733,810522.121384929,4601407.12175733,0.0196640382107355,"NO"
"3541","5088","21367","GUE01","PTEALC","3/6/20","17:05:00","3-6-20 17:05","41,5136","0,7212","0,2","7","3,93","","0","pica","2020","06","03","2020-06-03","17:05:00","2020-06-03 17:05:00","0.7212","41.5136","PTS_GUE01","0,2","0","0","3660","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5088,810543.513362754,4602463.06861777,810543.513362754,4602463.06861777,0.288490446243942,"NO"
"3542","5089","21368","GUE01","PTEALC","3/6/20","18:05:00","3-6-20 18:05","41,51365","0,721517","0","20","3,9","","0","pica","2020","06","03","2020-06-03","18:05:00","2020-06-03 18:05:00","0.721517","41.51365","PTS_GUE01","0","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5089,810569.732990259,4602469.76166397,810569.732990259,4602469.76166397,0.00751469285609564,"NO"
"3543","5090","21369","GUE01","PTEALC","3/6/20","19:05:00","3-6-20 19:05","41,51365","0,721467","0,4","7","3,91","","0","pica","2020","06","03","2020-06-03","19:05:00","2020-06-03 19:05:00","0.721467","41.51365","PTS_GUE01","0,4","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5090,810565.559649484,4602469.5817458,810565.559649484,4602469.5817458,0.00116001589242331,"NO"
"3544","5091","21370","GUE01","PTEALC","4/6/20","05:02:00","4-6-20 5:02","41,5136","0,7214","0","25","3,79","","0","pica","2020","06","04","2020-06-04","05:02:00","2020-06-04 05:02:00","0.7214","41.5136","PTS_GUE01","0","0","0","35820","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5091,810560.20673832,4602463.78825305,810560.20673832,4602463.78825305,0.000220201905057398,"NO"
"3545","5092","21371","GUE01","PTEALC","4/6/20","06:02:00","4-6-20 6:02","41,513633","0,721433","0","8","3,81","","0","pica","2020","06","04","2020-06-04","06:02:00","2020-06-04 06:02:00","0.721433","41.513633","PTS_GUE01","0","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5092,810562.80316277,4602467.57158471,810562.80316277,4602467.57158471,0.00127425014206967,"NO"
"3546","5093","21372","GUE01","PTEALC","4/6/20","07:02:00","4-6-20 7:02","41,5137","0,72135","0,4","4","3,81","","0","pica","2020","06","04","2020-06-04","07:02:00","2020-06-04 07:02:00","0.72135","41.5137","PTS_GUE01","0,4","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5093,810555.554669742,4602474.71315294,810555.554669742,4602474.71315294,0.00282576806364725,"NO"
"3547","5094","21373","GUE01","PTEALC","4/6/20","08:02:00","4-6-20 8:02","41,5139","0,72155","0,4","12","3,8","","0","pica","2020","06","04","2020-06-04","08:02:00","2020-06-04 08:02:00","0.72155","41.5139","PTS_GUE01","0,4","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5094,810571.290516077,4602497.64244328,810571.290516077,4602497.64244328,0.00772272053134819,"NO"
"3548","5095","21374","GUE01","PTEALC","4/6/20","09:03:00","4-6-20 9:03","41,515317","0,718433","0","31","3,81","","0","pica","2020","06","04","2020-06-04","09:03:00","2020-06-04 09:03:00","0.718433","41.515317","PTS_GUE01","0","0","0","3660","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5095,810304.34718988,4602643.78601309,810304.34718988,4602643.78601309,0.083127530930698,"NO"
"3549","5096","21375","GUE01","PTEALC","4/6/20","10:03:00","4-6-20 10:03","41,51355","0,721417","0","7","3,85","","0","pica","2020","06","04","2020-06-04","10:03:00","2020-06-04 10:03:00","0.721417","41.51355","PTS_GUE01","0","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5096,810561.865041554,4602458.29701765,810561.865041554,4602458.29701765,0.0881329305219797,"NO"
"3550","5097","21376","GUE01","PTEALC","4/6/20","11:03:00","4-6-20 11:03","41,5136","0,72145","0,2","6","3,85","","0","pica","2020","06","04","2020-06-04","11:03:00","2020-06-04 11:03:00","0.72145","41.5136","PTS_GUE01","0,2","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5097,810564.380082284,4602463.96816793,810564.380082284,4602463.96816793,0.00172280461387716,"NO"
"3551","5098","21377","GUE01","PTEALC","4/6/20","12:04:00","4-6-20 12:04","41,513517","0,7215","0,3","5","3,85","","0","pica","2020","06","04","2020-06-04","12:04:00","2020-06-04 12:04:00","0.7215","41.513517","PTS_GUE01","0,3","0","0","3660","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5098,810568.950783079,4602454.93109088,810568.950783079,4602454.93109088,0.00276623721526964,"NO"
"3552","5099","21378","GUE01","PTEALC","4/6/20","13:04:00","4-6-20 13:04","41,5137","0,72125","0,4","5","3,88","","0","pica","2020","06","04","2020-06-04","13:04:00","2020-06-04 13:04:00","0.72125","41.5137","PTS_GUE01","0,4","0","0","3600","0","7208","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE01",5099,810547.207994866,4602474.35333515,810547.207994866,4602474.35333515,0.00809616393662796,"NO"
